locus prob log10(PO) qval alpha fst
11356 0.00010001 -3.9999 0.99967 -2.5207e-05 0.0034126
11361 0.00020001 -3.6989 0.99907 6.9185e-05 0.0034136
11362 0.00010001 -3.9999 0.99967 3.2232e-05 0.0034132
11363 0.00010001 -3.9999 0.99967 2.0061e-05 0.0034128
11366 0.0000 -1000.0 0.99980 0.0000 0.0034127
11367 0.0000 -1000.0 0.99980 0.0000 0.0034127
11368 0.00020001 -3.6989 0.99907 0.00015868 0.0034138
11373 0.00010001 -3.9999 0.99967 8.7607e-05 0.0034136
11377 0.00015001 -3.8238 0.99950 5.8667e-05 0.0034129
11382 0.0000 -1000.0 0.99980 0.0000 0.0034127
11383 0.00010001 -3.9999 0.99967 -4.8931e-05 0.0034127
11389 0.00015001 -3.8238 0.99950 5.0663e-05 0.0034137
11390 0.00010001 -3.9999 0.99967 8.1757e-05 0.0034133
11394 0.0000 -1000.0 0.99980 0.0000 0.0034127
11397 0.0000 -1000.0 0.99980 0.0000 0.0034127
114 0.00015001 -3.8238 0.99950 9.9419e-05 0.0034132
1140 0.00010001 -3.9999 0.99967 -2.4988e-05 0.0034126
11401 0.0000 -1000.0 0.99980 0.0000 0.0034127
11405 0.0000 -1000.0 0.99980 0.0000 0.0034127
1141 0.00015001 -3.8238 0.99950 2.2755e-05 0.0034128
11415 0.00015001 -3.8238 0.99950 -7.0645e-05 0.0034125
11416 0.00015001 -3.8238 0.99950 -5.5709e-06 0.0034130
11417 5.0003e-05 -4.3010 0.99976 -2.6364e-05 0.0034126
11421 0.00015001 -3.8238 0.99950 -6.1208e-05 0.0034126
11422 0.00010001 -3.9999 0.99967 6.0169e-05 0.0034131
11423 0.00010001 -3.9999 0.99967 -9.9243e-05 0.0034125
11427 5.0003e-05 -4.3010 0.99976 -5.4290e-05 0.0034125
11437 0.0000 -1000.0 0.99980 0.0000 0.0034127
11449 0.00010001 -3.9999 0.99967 8.9517e-06 0.0034128
11459 0.0000 -1000.0 0.99980 0.0000 0.0034127
1146 0.00010001 -3.9999 0.99967 -4.8837e-05 0.0034125
11468 0.00010001 -3.9999 0.99967 1.2438e-05 0.0034127
11469 0.0000 -1000.0 0.99980 0.0000 0.0034127
11475 0.0000 -1000.0 0.99980 0.0000 0.0034127
