locus prob log10(PO) qval alpha fst
10180 0.0011501 -2.9388 0.99806 -2.7150e-05 0.0034110
10183 0.00095005 -3.0218 0.99856 -0.00013301 0.0034103
10185 0.00090005 -3.0453 0.99863 0.00014147 0.0034132
10187 0.00095005 -3.0218 0.99856 -6.6151e-05 0.0034116
1019 0.0011501 -2.9388 0.99806 -4.2173e-06 0.0034115
10195 0.0012001 -2.9203 0.99781 9.2610e-05 0.0034114
10198 0.0011001 -2.9581 0.99824 -2.9722e-05 0.0034107
10200 0.0013501 -2.8691 0.99653 -0.00012778 0.0034111
10201 0.0011501 -2.9388 0.99806 -0.00015577 0.0034099
10202 0.0010001 -2.9995 0.99847 -3.0278e-05 0.0034103
10203 0.00075004 -3.1246 0.99876 0.00015046 0.0034103
10221 0.0010501 -2.9783 0.99837 -3.2077e-05 0.0034106
10225 0.0011501 -2.9388 0.99806 -0.00012863 0.0034111
10228 0.0010501 -2.9783 0.99837 0.00011685 0.0034127
10233 0.00065003 -3.1868 0.99881 -0.00028898 0.0034092
10236 0.0011001 -2.9581 0.99824 1.0527e-05 0.0034108
10248 0.0011001 -2.9581 0.99824 -0.00019375 0.0034102
10249 0.0010001 -2.9995 0.99847 -0.00015325 0.0034100
10250 0.0010001 -2.9995 0.99847 -1.7648e-06 0.0034113
10257 0.0011001 -2.9581 0.99824 -0.00039502 0.0034096
10262 0.00085004 -3.0702 0.99868 -0.00045380 0.0034107
1027 0.0014001 -2.8532 0.99576 0.00039160 0.0034157
10271 0.00090005 -3.0453 0.99863 -0.00022160 0.0034127
10272 0.0013001 -2.8855 0.99707 0.00057789 0.0034165
10278 0.0012001 -2.9203 0.99781 -0.00028464 0.0034110
10281 0.00080004 -3.0965 0.99872 2.6420e-05 0.0034103
10283 0.00070004 -3.1546 0.99879 -8.5331e-05 0.0034097
10285 0.00095005 -3.0218 0.99856 -0.00016791 0.0034104
10288 0.00090005 -3.0453 0.99863 -3.7765e-05 0.0034103
1030 0.0010501 -2.9783 0.99837 0.00027093 0.0034170
10303 0.00050003 -3.3008 0.99883 -0.00011728 0.0034095
10307 0.0011001 -2.9581 0.99824 -0.00010389 0.0034101
10312 0.00095005 -3.0218 0.99856 0.00019632 0.0034122
10313 0.0022001 -2.6566 0.93997 0.0016874 0.0034324
10314 0.00060003 -3.2216 0.99882 -1.7955e-05 0.0034101
10315 0.0016501 -2.7818 0.98657 0.0022205 0.0034384
10319 0.00090005 -3.0453 0.99863 0.00012725 0.0034120
10329 0.00085004 -3.0702 0.99868 -1.6257e-05 0.0034099
10341 0.0010001 -2.9995 0.99847 -0.00025046 0.0034102
10342 0.0010501 -2.9783 0.99837 -0.00015194 0.0034107
10344 0.00075004 -3.1246 0.99876 -9.9373e-05 0.0034106
10345 0.0012001 -2.9203 0.99781 -1.1166e-05 0.0034122
10347 0.0010501 -2.9783 0.99837 0.00010284 0.0034109
10352 0.00070004 -3.1546 0.99879 4.8631e-05 0.0034117
10355 0.0014001 -2.8532 0.99576 0.00032648 0.0034151
10364 0.0011001 -2.9581 0.99824 -0.00044236 0.0034095
10366 0.0010001 -2.9995 0.99847 -0.00016327 0.0034094
10368 0.00095005 -3.0218 0.99856 -0.00026260 0.0034100
1037 0.00090005 -3.0453 0.99863 -0.00037106 0.0034094
10373 0.0014001 -2.8532 0.99576 0.00028081 0.0034133
10376 0.00070004 -3.1546 0.99879 -0.00021765 0.0034094
10379 0.00075004 -3.1246 0.99876 -0.00020421 0.0034094
10381 0.00075004 -3.1246 0.99876 0.00027991 0.0034123
10387 0.00050003 -3.3008 0.99883 0.00018972 0.0034113
10388 0.0012001 -2.9203 0.99781 0.00019812 0.0034121
10390 0.00095005 -3.0218 0.99856 8.8903e-06 0.0034123
10392 0.00085004 -3.0702 0.99868 3.3960e-05 0.0034139
10395 0.0011501 -2.9388 0.99806 -0.00011792 0.0034099
10396 0.00040002 -3.3977 0.99884 5.0579e-05 0.0034099
10398 0.0011001 -2.9581 0.99824 0.00064260 0.0034171
10404 0.00080004 -3.0965 0.99872 -8.1550e-05 0.0034104
1041 0.0011501 -2.9388 0.99806 -0.00029709 0.0034099
10413 0.00085004 -3.0702 0.99868 1.8942e-05 0.0034109
10419 0.00080004 -3.0965 0.99872 1.7298e-05 0.0034106
1042 0.0011001 -2.9581 0.99824 -3.4039e-05 0.0034112
10429 0.00075004 -3.1246 0.99876 -0.00020897 0.0034093
10434 0.00090005 -3.0453 0.99863 -0.00030779 0.0034101
10440 0.0010501 -2.9783 0.99837 -0.00041172 0.0034093
10445 0.0010001 -2.9995 0.99847 0.00017640 0.0034124
10452 0.0011001 -2.9581 0.99824 -0.00012702 0.0034106
10460 0.00090005 -3.0453 0.99863 -6.3019e-05 0.0034104
10464 0.00090005 -3.0453 0.99863 -0.00028036 0.0034098
10466 0.0010001 -2.9995 0.99847 -0.00012829 0.0034114
10467 0.0013501 -2.8691 0.99653 5.7933e-05 0.0034128
10474 0.0010501 -2.9783 0.99837 -0.00012611 0.0034100
10477 0.00060003 -3.2216 0.99882 0.00020912 0.0034117
10478 0.00060003 -3.2216 0.99882 -0.00055734 0.0034087
10484 0.00080004 -3.0965 0.99872 -0.00020261 0.0034098
10486 0.0012501 -2.9025 0.99752 0.00037725 0.0034131
10490 0.00090005 -3.0453 0.99863 -0.00048930 0.0034086
10492 0.0012501 -2.9025 0.99752 0.00028144 0.0034137
10498 0.0011501 -2.9388 0.99806 0.00011870 0.0034112
10500 0.0013001 -2.8855 0.99707 0.00064852 0.0034157
10504 0.0013501 -2.8691 0.99653 -0.00052331 0.0034095
10505 0.0012501 -2.9025 0.99752 -2.9016e-05 0.0034110
10508 0.00075004 -3.1246 0.99876 -0.00024401 0.0034093
10512 0.0010501 -2.9783 0.99837 -0.00012027 0.0034114
10513 0.00075004 -3.1246 0.99876 -8.7419e-05 0.0034099
10515 0.00085004 -3.0702 0.99868 -0.00039480 0.0034090
10516 0.00090005 -3.0453 0.99863 0.00025219 0.0034118
10517 0.0010001 -2.9995 0.99847 -0.00016366 0.0034101
10520 0.0011001 -2.9581 0.99824 0.00033366 0.0034121
10521 0.0011001 -2.9581 0.99824 -0.00017288 0.0034108
10527 0.0010001 -2.9995 0.99847 -0.00047302 0.0034097
10529 0.00070004 -3.1546 0.99879 -9.8528e-05 0.0034102
1053 0.0013001 -2.8855 0.99707 0.00031943 0.0034142
10542 0.0012001 -2.9203 0.99781 0.00026282 0.0034126
10548 0.0012001 -2.9203 0.99781 0.00025064 0.0034125
10553 0.00085004 -3.0702 0.99868 6.8997e-05 0.0034110
10562 0.00080004 -3.0965 0.99872 0.00016293 0.0034125
10564 0.0014001 -2.8532 0.99576 -0.00037147 0.0034109
10565 0.00095005 -3.0218 0.99856 1.0920e-05 0.0034117
10567 0.0012001 -2.9203 0.99781 9.3784e-06 0.0034121
10569 0.0011501 -2.9388 0.99806 -0.00029773 0.0034096
1057 0.0012501 -2.9025 0.99752 -0.00014537 0.0034100
10571 0.00060003 -3.2216 0.99882 -3.7262e-05 0.0034102
10579 0.00085004 -3.0702 0.99868 -0.00022707 0.0034092
1058 0.00090005 -3.0453 0.99863 7.0259e-05 0.0034105
10587 0.0014001 -2.8532 0.99576 0.00017939 0.0034115
10589 0.00080004 -3.0965 0.99872 -0.00058971 0.0034084
10591 0.00080004 -3.0965 0.99872 6.1791e-06 0.0034104
10592 0.00095005 -3.0218 0.99856 0.00027021 0.0034144
10598 0.00060003 -3.2216 0.99882 8.9144e-05 0.0034120
10604 0.0012501 -2.9025 0.99752 -7.6860e-05 0.0034106
10605 0.00090005 -3.0453 0.99863 -0.00013866 0.0034098
10607 0.00085004 -3.0702 0.99868 2.9567e-06 0.0034114
10620 0.00085004 -3.0702 0.99868 -0.00046690 0.0034087
10624 0.00085004 -3.0702 0.99868 0.00023813 0.0034113
10631 0.00080004 -3.0965 0.99872 -4.2925e-05 0.0034100
10635 0.00090005 -3.0453 0.99863 -0.00027203 0.0034093
10637 0.00080004 -3.0965 0.99872 -0.00023048 0.0034102
1064 0.0011501 -2.9388 0.99806 -0.00048583 0.0034097
10640 0.0014001 -2.8532 0.99576 -0.00019711 0.0034104
10648 0.00090005 -3.0453 0.99863 -0.00025794 0.0034103
10654 0.00075004 -3.1246 0.99876 -0.00012341 0.0034096
10660 0.0012501 -2.9025 0.99752 -0.00039039 0.0034092
10661 0.00085004 -3.0702 0.99868 0.00013547 0.0034109
10662 0.0010501 -2.9783 0.99837 1.2758e-05 0.0034110
10664 0.0010501 -2.9783 0.99837 1.7677e-06 0.0034115
10665 0.0011001 -2.9581 0.99824 3.0437e-05 0.0034113
10682 0.0011001 -2.9581 0.99824 9.7418e-05 0.0034127
10689 0.00080004 -3.0965 0.99872 0.00017403 0.0034130
10692 0.0011001 -2.9581 0.99824 0.00033632 0.0034124
10693 0.00090005 -3.0453 0.99863 -0.00010139 0.0034105
10700 0.00080004 -3.0965 0.99872 -0.00010780 0.0034109
10704 0.0011501 -2.9388 0.99806 0.00077147 0.0034179
10706 0.0010001 -2.9995 0.99847 0.00025090 0.0034144
1071 0.00075004 -3.1246 0.99876 -0.00022054 0.0034097
10711 0.00080004 -3.0965 0.99872 -0.00024963 0.0034098
10715 0.0010001 -2.9995 0.99847 5.1527e-06 0.0034106
10719 0.0012501 -2.9025 0.99752 0.00015267 0.0034123
1072 0.00065003 -3.1868 0.99881 0.00024015 0.0034117
10721 0.0010001 -2.9995 0.99847 0.00018758 0.0034114
10727 0.00085004 -3.0702 0.99868 -0.00027334 0.0034091
10730 0.00075004 -3.1246 0.99876 -0.00020740 0.0034097
10734 0.0010501 -2.9783 0.99837 0.00034003 0.0034122
10743 0.0011501 -2.9388 0.99806 3.6335e-05 0.0034105
10752 0.00075004 -3.1246 0.99876 9.3815e-06 0.0034103
10753 0.0016001 -2.7952 0.98966 0.00032021 0.0034133
10763 0.00060003 -3.2216 0.99882 -2.6290e-05 0.0034099
10770 0.0013001 -2.8855 0.99707 9.9981e-05 0.0034131
10771 0.0010501 -2.9783 0.99837 -0.00029239 0.0034097
10772 0.0012501 -2.9025 0.99752 -4.7279e-05 0.0034122
10774 0.00080004 -3.0965 0.99872 0.00015177 0.0034117
10783 0.0013501 -2.8691 0.99653 0.00025276 0.0034137
10786 0.00055003 -3.2594 0.99883 -7.9978e-05 0.0034097
10790 0.00075004 -3.1246 0.99876 -0.00035997 0.0034089
10794 0.0012501 -2.9025 0.99752 -0.00036206 0.0034099
10800 0.0010501 -2.9783 0.99837 -0.00029376 0.0034101
10801 0.00095005 -3.0218 0.99856 -0.00036500 0.0034094
10807 0.0012501 -2.9025 0.99752 1.0979e-05 0.0034107
10817 0.0011501 -2.9388 0.99806 -4.9177e-05 0.0034113
10822 0.00090005 -3.0453 0.99863 6.6132e-05 0.0034104
10823 0.00075004 -3.1246 0.99876 -6.9111e-05 0.0034101
10824 0.0010501 -2.9783 0.99837 0.00016577 0.0034107
10830 0.00085004 -3.0702 0.99868 -0.00011914 0.0034098
10831 0.0014001 -2.8532 0.99576 0.00076005 0.0034214
10832 0.00070004 -3.1546 0.99879 0.00010476 0.0034108
10834 0.00085004 -3.0702 0.99868 -0.00023921 0.0034100
10843 0.00075004 -3.1246 0.99876 -0.00036658 0.0034089
10850 0.0011501 -2.9388 0.99806 0.00083718 0.0034152
10858 0.0011001 -2.9581 0.99824 0.00042436 0.0034132
1086 0.0013501 -2.8691 0.99653 0.00034928 0.0034142
10862 0.0014501 -2.8380 0.99460 -0.00034505 0.0034100
1087 0.0011501 -2.9388 0.99806 0.00024294 0.0034125
10875 0.0011001 -2.9581 0.99824 -0.00030552 0.0034094
10877 0.00095005 -3.0218 0.99856 -4.7857e-05 0.0034106
10885 0.0011001 -2.9581 0.99824 3.5338e-05 0.0034108
10887 0.0010001 -2.9995 0.99847 -0.00050672 0.0034096
10888 0.0012501 -2.9025 0.99752 -0.00043774 0.0034088
10891 0.00095005 -3.0218 0.99856 0.00045279 0.0034127
10894 0.0012001 -2.9203 0.99781 8.3392e-05 0.0034112
10895 0.0012501 -2.9025 0.99752 -6.2981e-05 0.0034121
10897 0.0012501 -2.9025 0.99752 -0.00051681 0.0034097
10898 0.00075004 -3.1246 0.99876 4.9248e-05 0.0034108
1090 0.00085004 -3.0702 0.99868 -0.00022766 0.0034114
10904 0.0012501 -2.9025 0.99752 -0.00039699 0.0034095
10909 0.0013501 -2.8691 0.99653 -9.7170e-05 0.0034107
10914 0.0010001 -2.9995 0.99847 -0.00039360 0.0034102
10915 0.0011501 -2.9388 0.99806 0.00024865 0.0034128
10917 0.00070004 -3.1546 0.99879 -0.00013206 0.0034113
10921 0.00065003 -3.1868 0.99881 0.00011998 0.0034112
10923 0.0012001 -2.9203 0.99781 0.00010464 0.0034113
10926 0.0015001 -2.8232 0.99314 -0.00019443 0.0034112
10927 0.0010501 -2.9783 0.99837 -0.00017941 0.0034103
10931 0.00085004 -3.0702 0.99868 -0.00056287 0.0034088
10932 0.0012001 -2.9203 0.99781 0.00046272 0.0034151
10936 0.0011001 -2.9581 0.99824 -0.00026643 0.0034094
10937 0.0011501 -2.9388 0.99806 -0.00023362 0.0034097
10941 0.00080004 -3.0965 0.99872 0.00016705 0.0034113
10942 0.0010001 -2.9995 0.99847 -0.00071494 0.0034084
10948 0.0010001 -2.9995 0.99847 -5.0633e-05 0.0034106
10949 0.00075004 -3.1246 0.99876 -0.00036049 0.0034094
10953 0.0012501 -2.9025 0.99752 0.00048936 0.0034139
1096 0.0010001 -2.9995 0.99847 -0.00036641 0.0034094
10964 0.00075004 -3.1246 0.99876 -7.7804e-05 0.0034099
10967 0.0014501 -2.8380 0.99460 0.00034472 0.0034150
10970 0.00095005 -3.0218 0.99856 -0.00033542 0.0034094
10974 0.00085004 -3.0702 0.99868 -0.00044489 0.0034089
10975 0.0012501 -2.9025 0.99752 0.00021706 0.0034122
1098 0.00090005 -3.0453 0.99863 8.8523e-05 0.0034105
10980 0.00085004 -3.0702 0.99868 8.8502e-05 0.0034125
10995 0.00065003 -3.1868 0.99881 -1.6815e-05 0.0034106
10997 0.00065003 -3.1868 0.99881 -0.00037043 0.0034092
10998 0.00090005 -3.0453 0.99863 -5.2473e-05 0.0034106
11 0.0012001 -2.9203 0.99781 -0.00033492 0.0034100
110 0.00085004 -3.0702 0.99868 3.1979e-05 0.0034110
11001 0.00080004 -3.0965 0.99872 -9.1988e-05 0.0034105
1101 0.00090005 -3.0453 0.99863 -0.00048209 0.0034089
11012 0.00080004 -3.0965 0.99872 -0.00027451 0.0034104
11015 0.00075004 -3.1246 0.99876 0.00011942 0.0034122
11016 0.0011501 -2.9388 0.99806 0.00032398 0.0034174
1102 0.00060003 -3.2216 0.99882 -0.00050190 0.0034086
11022 0.0012001 -2.9203 0.99781 -0.00060417 0.0034089
11025 0.00080004 -3.0965 0.99872 2.9224e-05 0.0034114
11036 0.0014001 -2.8532 0.99576 0.00045285 0.0034151
11038 0.00085004 -3.0702 0.99868 -9.1354e-05 0.0034105
11039 0.0011001 -2.9581 0.99824 -6.5806e-05 0.0034107
1104 0.0017001 -2.7688 0.98194 0.00060933 0.0034190
11045 0.00085004 -3.0702 0.99868 0.00034068 0.0034162
11047 0.0012501 -2.9025 0.99752 2.8820e-05 0.0034121
11048 0.00090005 -3.0453 0.99863 3.2414e-05 0.0034112
11053 0.0014001 -2.8532 0.99576 -0.00016212 0.0034114
11055 0.00075004 -3.1246 0.99876 -0.00051236 0.0034085
11056 0.00065003 -3.1868 0.99881 0.00016825 0.0034116
11060 0.0010001 -2.9995 0.99847 -0.00037442 0.0034103
11061 0.00085004 -3.0702 0.99868 0.00010441 0.0034106
11062 0.00085004 -3.0702 0.99868 0.00017867 0.0034107
11063 0.0011501 -2.9388 0.99806 0.00012765 0.0034141
11066 0.0011501 -2.9388 0.99806 -0.00023471 0.0034153
1107 0.0013501 -2.8691 0.99653 -0.00097295 0.0034084
11080 0.00080004 -3.0965 0.99872 0.00010458 0.0034113
11082 0.00085004 -3.0702 0.99868 -0.00012003 0.0034099
11094 0.00080004 -3.0965 0.99872 -5.6392e-05 0.0034113
11097 0.0011001 -2.9581 0.99824 0.00020153 0.0034119
11099 0.0011001 -2.9581 0.99824 -0.00036123 0.0034101
111 0.0013001 -2.8855 0.99707 -1.2538e-05 0.0034114
11107 0.0010001 -2.9995 0.99847 -0.00034067 0.0034095
11109 0.00065003 -3.1868 0.99881 -0.00013832 0.0034102
11114 0.0016001 -2.7952 0.98966 0.00051834 0.0034163
1112 0.00075004 -3.1246 0.99876 0.00012060 0.0034112
11129 0.0010501 -2.9783 0.99837 -0.00023741 0.0034117
11131 0.0011001 -2.9581 0.99824 -0.00028591 0.0034114
11135 0.00070004 -3.1546 0.99879 -0.00023899 0.0034090
11138 0.00065003 -3.1868 0.99881 -0.00011337 0.0034102
11139 0.0010501 -2.9783 0.99837 -0.00044783 0.0034095
11145 0.0013001 -2.8855 0.99707 -0.00043916 0.0034098
11152 0.0013001 -2.8855 0.99707 -0.00061238 0.0034089
11153 0.0011001 -2.9581 0.99824 -0.00048060 0.0034091
11154 0.00090005 -3.0453 0.99863 0.00031052 0.0034122
11155 0.00080004 -3.0965 0.99872 8.2804e-05 0.0034105
11156 0.00095005 -3.0218 0.99856 0.00050986 0.0034134
11157 0.00095005 -3.0218 0.99856 -0.00014856 0.0034111
11159 0.00050003 -3.3008 0.99883 7.0787e-05 0.0034100
11160 0.0011501 -2.9388 0.99806 -0.00017819 0.0034094
11163 0.00085004 -3.0702 0.99868 0.00019845 0.0034122
11164 0.00075004 -3.1246 0.99876 -0.00027894 0.0034094
11165 0.00090005 -3.0453 0.99863 -0.00019704 0.0034110
11166 0.0011001 -2.9581 0.99824 0.00020907 0.0034132
11167 0.0011501 -2.9388 0.99806 0.00017932 0.0034142
11168 0.0010001 -2.9995 0.99847 0.00020874 0.0034126
11173 0.00080004 -3.0965 0.99872 -0.00045073 0.0034098
11177 0.0012501 -2.9025 0.99752 0.00030094 0.0034126
11184 0.0012501 -2.9025 0.99752 -0.00021935 0.0034111
11190 0.00085004 -3.0702 0.99868 0.00012011 0.0034109
11191 0.00060003 -3.2216 0.99882 -0.00019654 0.0034097
11193 0.0012001 -2.9203 0.99781 -9.1847e-05 0.0034106
11200 0.00070004 -3.1546 0.99879 7.3705e-05 0.0034134
11201 0.0011501 -2.9388 0.99806 0.00017036 0.0034117
11202 0.0013501 -2.8691 0.99653 -0.00058520 0.0034092
11203 0.00080004 -3.0965 0.99872 8.4453e-05 0.0034111
11204 0.0015501 -2.8090 0.99148 -0.00042899 0.0034106
11209 0.0027501 -2.5594 0.83423 0.0026833 0.0034357
1121 0.00095005 -3.0218 0.99856 1.0410e-05 0.0034105
11214 0.0011001 -2.9581 0.99824 0.00025809 0.0034116
11218 0.0010001 -2.9995 0.99847 3.4210e-05 0.0034119
11219 0.00090005 -3.0453 0.99863 0.00023093 0.0034122
11220 0.00070004 -3.1546 0.99879 5.8741e-05 0.0034115
11222 0.00075004 -3.1246 0.99876 -0.00011642 0.0034096
11223 0.0016501 -2.7818 0.98657 0.00029388 0.0034121
11229 0.0011501 -2.9388 0.99806 -0.00029702 0.0034103
11230 0.0010501 -2.9783 0.99837 -0.00031281 0.0034099
11233 0.0013001 -2.8855 0.99707 -0.00011902 0.0034122
11236 0.00085004 -3.0702 0.99868 0.00033336 0.0034132
11249 0.00085004 -3.0702 0.99868 -0.00026261 0.0034091
1125 0.0011501 -2.9388 0.99806 -0.00028942 0.0034107
11253 0.00080004 -3.0965 0.99872 -0.00018515 0.0034098
11254 0.0011001 -2.9581 0.99824 9.7541e-06 0.0034116
11262 0.00060003 -3.2216 0.99882 0.00018944 0.0034112
11265 0.00085004 -3.0702 0.99868 -0.00022124 0.0034102
11275 0.00055003 -3.2594 0.99883 7.1848e-06 0.0034101
11276 0.0015001 -2.8232 0.99314 3.0148e-06 0.0034142
11280 0.0011001 -2.9581 0.99824 5.9996e-05 0.0034120
11285 0.0011501 -2.9388 0.99806 -0.00033821 0.0034099
11286 0.0016501 -2.7818 0.98657 0.00015496 0.0034131
11288 0.0012501 -2.9025 0.99752 0.00023364 0.0034128
11291 0.0014501 -2.8380 0.99460 0.00024906 0.0034130
11292 0.0013001 -2.8855 0.99707 -0.00055541 0.0034092
11294 0.00090005 -3.0453 0.99863 -0.00023232 0.0034095
11299 0.00085004 -3.0702 0.99868 9.4784e-05 0.0034108
113 0.0012501 -2.9025 0.99752 -0.00016554 0.0034121
11303 0.0011001 -2.9581 0.99824 -0.00011075 0.0034105
11304 0.00080004 -3.0965 0.99872 -3.4975e-05 0.0034108
1131 0.00080004 -3.0965 0.99872 -0.00019219 0.0034096
11315 0.0010001 -2.9995 0.99847 0.00063836 0.0034159
11318 0.00075004 -3.1246 0.99876 -1.9974e-05 0.0034106
11319 0.00055003 -3.2594 0.99883 9.4306e-05 0.0034110
11320 0.0010001 -2.9995 0.99847 0.00025496 0.0034128
11325 0.0010001 -2.9995 0.99847 -0.00010071 0.0034117
11328 0.00090005 -3.0453 0.99863 0.00031180 0.0034143
11331 0.00070004 -3.1546 0.99879 2.4684e-05 0.0034100
11342 0.00075004 -3.1246 0.99876 -5.9945e-05 0.0034096
11345 0.0011001 -2.9581 0.99824 1.7354e-05 0.0034122
11347 0.0011001 -2.9581 0.99824 -0.00024971 0.0034117
11354 0.00095005 -3.0218 0.99856 -2.7436e-05 0.0034113
11356 0.0012501 -2.9025 0.99752 -0.00010321 0.0034103
11361 0.00060003 -3.2216 0.99882 3.6374e-05 0.0034120
11362 0.0010501 -2.9783 0.99837 0.00031868 0.0034127
11363 0.0012501 -2.9025 0.99752 -0.00063455 0.0034103
11366 0.00090005 -3.0453 0.99863 -0.00021384 0.0034103
11367 0.0012501 -2.9025 0.99752 -0.00014140 0.0034111
11368 0.00095005 -3.0218 0.99856 -0.00017786 0.0034101
11373 0.0011001 -2.9581 0.99824 0.00015177 0.0034116
11377 0.0010001 -2.9995 0.99847 6.5996e-05 0.0034112
11382 0.0012501 -2.9025 0.99752 -5.8509e-06 0.0034124
11383 0.0011001 -2.9581 0.99824 -0.00012603 0.0034110
11389 0.00095005 -3.0218 0.99856 -4.3410e-05 0.0034112
11390 0.0014001 -2.8532 0.99576 0.00023004 0.0034122
11394 0.0012501 -2.9025 0.99752 -0.00012917 0.0034109
11397 0.0010501 -2.9783 0.99837 0.00018077 0.0034125
114 0.0012001 -2.9203 0.99781 -0.00034247 0.0034096
1140 0.0011501 -2.9388 0.99806 -0.00014339 0.0034104
11401 0.0010001 -2.9995 0.99847 -7.5128e-05 0.0034132
11405 0.00065003 -3.1868 0.99881 0.00015168 0.0034112
1141 0.00085004 -3.0702 0.99868 -0.00025563 0.0034099
11415 0.0016501 -2.7818 0.98657 0.00096217 0.0034197
11416 0.00090005 -3.0453 0.99863 0.00019189 0.0034128
11417 0.0012001 -2.9203 0.99781 -0.00042054 0.0034095
11421 0.00060003 -3.2216 0.99882 -0.00035996 0.0034090
11422 0.00045002 -3.3466 0.99884 6.1333e-05 0.0034107
11423 0.00085004 -3.0702 0.99868 -7.8580e-05 0.0034103
11427 0.0013001 -2.8855 0.99707 -3.1890e-06 0.0034111
11437 0.0010001 -2.9995 0.99847 -0.00010070 0.0034097
11449 0.00075004 -3.1246 0.99876 0.00035218 0.0034132
11459 0.00075004 -3.1246 0.99876 -0.00030443 0.0034100
1146 0.00060003 -3.2216 0.99882 9.0638e-05 0.0034103
11468 0.00070004 -3.1546 0.99879 -0.00036067 0.0034088
11469 0.00090005 -3.0453 0.99863 -0.00011232 0.0034106
11475 0.0011501 -2.9388 0.99806 -0.00069715 0.0034085
11480 0.0010001 -2.9995 0.99847 9.0853e-05 0.0034112
11484 0.00090005 -3.0453 0.99863 -0.00032296 0.0034100
11489 0.00070004 -3.1546 0.99879 -0.00031959 0.0034096
11494 0.0012501 -2.9025 0.99752 0.00023797 0.0034122
11497 0.0011001 -2.9581 0.99824 0.00011649 0.0034112
11498 0.00095005 -3.0218 0.99856 6.1272e-05 0.0034108
115 0.00075004 -3.1246 0.99876 -8.8398e-05 0.0034103
1150 0.0012001 -2.9203 0.99781 -9.8693e-06 0.0034112
11500 0.00080004 -3.0965 0.99872 8.6011e-05 0.0034114
11505 0.0011501 -2.9388 0.99806 2.9771e-05 0.0034118
