locus prob log10(PO) qval alpha fst
1058 0.00020001 -3.6989 0.99084 -0.00012989 0.018956
10587 0.00020001 -3.6989 0.99084 -5.5262e-06 0.018958
10589 0.00020001 -3.6989 0.99084 -0.00038047 0.018954
10591 0.00010001 -3.9999 0.99742 3.2593e-05 0.018958
10592 0.0000 -1000.0 0.99853 0.0000 0.018957
10598 0.00010001 -3.9999 0.99742 -1.6978e-05 0.018957
10604 0.00015001 -3.8238 0.99546 -3.8445e-05 0.018957
10605 5.0003e-05 -4.3010 0.99826 3.7804e-05 0.018958
10607 0.0000 -1000.0 0.99853 0.0000 0.018957
10620 0.00020001 -3.6989 0.99084 -9.9705e-05 0.018956
10624 5.0003e-05 -4.3010 0.99826 8.2529e-06 0.018957
10631 0.00015001 -3.8238 0.99546 -0.00013003 0.018956
10635 0.00015001 -3.8238 0.99546 2.7132e-05 0.018958
10637 5.0003e-05 -4.3010 0.99826 -7.8093e-05 0.018957
1064 5.0003e-05 -4.3010 0.99826 -6.2390e-05 0.018957
10640 0.0000 -1000.0 0.99853 0.0000 0.018957
10648 5.0003e-05 -4.3010 0.99826 -4.8073e-05 0.018957
10654 0.0000 -1000.0 0.99853 0.0000 0.018957
10660 0.00020001 -3.6989 0.99084 -0.00032556 0.018954
10661 5.0003e-05 -4.3010 0.99826 -0.00012708 0.018956
10662 0.00010001 -3.9999 0.99742 -3.9752e-05 0.018957
10664 0.00020001 -3.6989 0.99084 4.7775e-06 0.018960
10665 5.0003e-05 -4.3010 0.99826 -2.6438e-05 0.018957
10682 0.00010001 -3.9999 0.99742 9.0921e-05 0.018961
10689 0.00035002 -3.4558 0.95267 1.5000e-05 0.018958
10692 0.00020001 -3.6989 0.99084 0.00017058 0.018963
10693 0.00025001 -3.6019 0.98210 -0.00029135 0.018955
10700 0.00015001 -3.8238 0.99546 -0.00010763 0.018956
10704 0.00015001 -3.8238 0.99546 7.3265e-05 0.018959
10706 0.00015001 -3.8238 0.99546 0.00021746 0.018966
1071 0.00015001 -3.8238 0.99546 -5.3870e-06 0.018957
10711 0.00010001 -3.9999 0.99742 -0.00018721 0.018956
10715 0.00025001 -3.6019 0.98210 0.00026275 0.018967
10719 5.0003e-05 -4.3010 0.99826 -4.1254e-05 0.018957
1072 5.0003e-05 -4.3010 0.99826 -1.3023e-05 0.018957
10721 0.00015001 -3.8238 0.99546 2.5241e-05 0.018958
10727 0.0000 -1000.0 0.99853 0.0000 0.018957
10730 0.00010001 -3.9999 0.99742 4.2136e-05 0.018959
10734 0.00010001 -3.9999 0.99742 6.3630e-05 0.018960
10743 0.0000 -1000.0 0.99853 0.0000 0.018957
10752 0.00010001 -3.9999 0.99742 3.9887e-05 0.018958
10753 5.0003e-05 -4.3010 0.99826 -2.5896e-05 0.018957
10763 0.00010001 -3.9999 0.99742 7.1358e-05 0.018959
10770 0.00015001 -3.8238 0.99546 -0.00012280 0.018956
10771 0.00020001 -3.6989 0.99084 -0.00012114 0.018956
10772 0.0000 -1000.0 0.99853 0.0000 0.018957
10774 5.0003e-05 -4.3010 0.99826 -6.5835e-05 0.018957
10783 0.00015001 -3.8238 0.99546 -1.6547e-05 0.018957
10786 0.00010001 -3.9999 0.99742 8.3770e-05 0.018960
10790 5.0003e-05 -4.3010 0.99826 -1.3102e-05 0.018957
10794 0.00015001 -3.8238 0.99546 -0.00014640 0.018956
10800 0.00020001 -3.6989 0.99084 -5.1998e-05 0.018957
10801 5.0003e-05 -4.3010 0.99826 -2.6259e-05 0.018957
10807 5.0003e-05 -4.3010 0.99826 8.4065e-06 0.018957
10817 0.00015001 -3.8238 0.99546 0.00010623 0.018960
10822 5.0003e-05 -4.3010 0.99826 8.5006e-06 0.018957
10823 0.0000 -1000.0 0.99853 0.0000 0.018957
10824 0.00010001 -3.9999 0.99742 -2.7541e-05 0.018957
10830 5.0003e-05 -4.3010 0.99826 -5.7382e-05 0.018957
10831 5.0003e-05 -4.3010 0.99826 3.6451e-05 0.018958
10832 0.00010001 -3.9999 0.99742 -2.1324e-05 0.018957
10834 5.0003e-05 -4.3010 0.99826 -6.2597e-07 0.018957
10843 0.00010001 -3.9999 0.99742 -7.8886e-05 0.018956
10850 0.00010001 -3.9999 0.99742 4.6664e-05 0.018958
10858 0.0000 -1000.0 0.99853 0.0000 0.018957
1086 0.0000 -1000.0 0.99853 0.0000 0.018957
10862 0.00010001 -3.9999 0.99742 -2.6350e-05 0.018957
1087 5.0003e-05 -4.3010 0.99826 -1.8366e-05 0.018957
10875 5.0003e-05 -4.3010 0.99826 -9.9864e-05 0.018956
10877 5.0003e-05 -4.3010 0.99826 -1.5855e-05 0.018957
10885 5.0003e-05 -4.3010 0.99826 2.5039e-06 0.018957
10887 0.00010001 -3.9999 0.99742 -2.6199e-05 0.018957
10888 0.00010001 -3.9999 0.99742 3.3253e-05 0.018958
10891 0.00015001 -3.8238 0.99546 9.7751e-05 0.018960
10894 0.00025001 -3.6019 0.98210 0.00016241 0.018962
10895 0.00020001 -3.6989 0.99084 -0.00013520 0.018956
10897 0.00010001 -3.9999 0.99742 -7.7617e-05 0.018956
10898 0.00010001 -3.9999 0.99742 1.3846e-05 0.018958
1090 0.00010001 -3.9999 0.99742 6.8217e-05 0.018959
10904 0.00015001 -3.8238 0.99546 -0.00013651 0.018956
10909 0.00025001 -3.6019 0.98210 -0.00012716 0.018956
10914 0.00015001 -3.8238 0.99546 5.7421e-05 0.018959
10915 0.00025001 -3.6019 0.98210 -5.5395e-05 0.018959
10917 0.0000 -1000.0 0.99853 0.0000 0.018957
10921 0.0000 -1000.0 0.99853 0.0000 0.018957
10923 0.0000 -1000.0 0.99853 0.0000 0.018957
10926 0.00010001 -3.9999 0.99742 -9.8052e-05 0.018956
10927 5.0003e-05 -4.3010 0.99826 -4.7452e-05 0.018957
10931 0.00025001 -3.6019 0.98210 -0.00026501 0.018955
10932 0.0000 -1000.0 0.99853 0.0000 0.018957
10936 0.00025001 -3.6019 0.98210 -0.00021203 0.018956
10937 0.00020001 -3.6989 0.99084 0.00011778 0.018962
10941 5.0003e-05 -4.3010 0.99826 9.1630e-06 0.018957
10942 5.0003e-05 -4.3010 0.99826 -6.4926e-05 0.018957
10948 5.0003e-05 -4.3010 0.99826 5.1042e-05 0.018959
10949 0.0000 -1000.0 0.99853 0.0000 0.018957
10953 0.00010001 -3.9999 0.99742 5.7876e-05 0.018959
1096 0.00020001 -3.6989 0.99084 -0.00020731 0.018955
10964 0.00010001 -3.9999 0.99742 -6.2109e-05 0.018957
10967 0.00015001 -3.8238 0.99546 -7.9996e-05 0.018956
10970 0.00020001 -3.6989 0.99084 -5.7653e-05 0.018958
10974 5.0003e-05 -4.3010 0.99826 1.9199e-06 0.018957
10975 0.00015001 -3.8238 0.99546 1.0827e-05 0.018958
1098 5.0003e-05 -4.3010 0.99826 1.4371e-06 0.018957
10980 5.0003e-05 -4.3010 0.99826 -2.9172e-05 0.018957
10995 5.0003e-05 -4.3010 0.99826 2.4188e-05 0.018958
10997 0.0000 -1000.0 0.99853 0.0000 0.018957
10998 0.00035002 -3.4558 0.95267 0.00037344 0.018970
11 0.0000 -1000.0 0.99853 0.0000 0.018957
110 5.0003e-05 -4.3010 0.99826 2.0876e-05 0.018958
11001 5.0003e-05 -4.3010 0.99826 1.9368e-05 0.018958
1101 0.00030002 -3.5227 0.96816 -5.8352e-05 0.018958
11012 0.00020001 -3.6989 0.99084 0.00015435 0.018963
11015 5.0003e-05 -4.3010 0.99826 1.3404e-05 0.018958
11016 5.0003e-05 -4.3010 0.99826 5.5174e-05 0.018959
1102 5.0003e-05 -4.3010 0.99826 -3.6928e-06 0.018957
11022 0.0000 -1000.0 0.99853 0.0000 0.018957
11025 0.00010001 -3.9999 0.99742 -6.6304e-05 0.018956
11036 0.00040002 -3.3977 0.93857 0.00049825 0.018975
11038 0.00010001 -3.9999 0.99742 -0.00018206 0.018956
11039 5.0003e-05 -4.3010 0.99826 -1.7668e-05 0.018957
1104 0.00020001 -3.6989 0.99084 0.00021400 0.018966
11045 0.00020001 -3.6989 0.99084 -0.00015218 0.018956
11047 0.00015001 -3.8238 0.99546 0.00011844 0.018961
11048 0.00020001 -3.6989 0.99084 0.00012289 0.018963
11053 0.00010001 -3.9999 0.99742 8.5792e-05 0.018960
11055 0.00010001 -3.9999 0.99742 5.4008e-05 0.018959
11056 5.0003e-05 -4.3010 0.99826 -2.8923e-05 0.018957
11060 5.0003e-05 -4.3010 0.99826 -2.9270e-05 0.018957
11061 5.0003e-05 -4.3010 0.99826 2.4033e-05 0.018958
11062 0.00010001 -3.9999 0.99742 6.5140e-05 0.018959
11063 5.0003e-05 -4.3010 0.99826 6.7677e-05 0.018960
11066 0.0000 -1000.0 0.99853 0.0000 0.018957
1107 5.0003e-05 -4.3010 0.99826 -8.8587e-05 0.018956
11080 0.00020001 -3.6989 0.99084 5.8373e-06 0.018959
11082 5.0003e-05 -4.3010 0.99826 -3.6780e-05 0.018957
11094 0.00010001 -3.9999 0.99742 2.6727e-06 0.018958
11097 0.00020001 -3.6989 0.99084 0.00017162 0.018963
11099 0.00020001 -3.6989 0.99084 -2.3640e-05 0.018960
111 0.00010001 -3.9999 0.99742 4.4511e-05 0.018958
11107 0.00020001 -3.6989 0.99084 3.1968e-05 0.018958
11109 5.0003e-05 -4.3010 0.99826 -5.8995e-06 0.018957
11114 0.00025001 -3.6019 0.98210 0.00031249 0.018969
1112 0.0000 -1000.0 0.99853 0.0000 0.018957
11129 0.00010001 -3.9999 0.99742 -7.1952e-05 0.018956
11131 5.0003e-05 -4.3010 0.99826 -9.9563e-06 0.018957
11135 0.00015001 -3.8238 0.99546 -0.00013216 0.018956
11138 0.00020001 -3.6989 0.99084 0.00011684 0.018961
11139 0.0000 -1000.0 0.99853 0.0000 0.018957
11145 5.0003e-05 -4.3010 0.99826 -8.5322e-05 0.018956
11152 0.00020001 -3.6989 0.99084 -0.00010675 0.018956
11153 5.0003e-05 -4.3010 0.99826 -7.0280e-06 0.018957
11154 0.0000 -1000.0 0.99853 0.0000 0.018957
11155 0.0000 -1000.0 0.99853 0.0000 0.018957
11156 0.0000 -1000.0 0.99853 0.0000 0.018957
11157 5.0003e-05 -4.3010 0.99826 -6.6963e-05 0.018957
11159 0.00010001 -3.9999 0.99742 4.0242e-05 0.018958
11160 0.0000 -1000.0 0.99853 0.0000 0.018957
11163 5.0003e-05 -4.3010 0.99826 1.8450e-06 0.018957
11164 5.0003e-05 -4.3010 0.99826 1.1422e-05 0.018957
11165 0.0000 -1000.0 0.99853 0.0000 0.018957
11166 5.0003e-05 -4.3010 0.99826 -2.0644e-05 0.018957
11167 0.00020001 -3.6989 0.99084 0.00023040 0.018966
11168 0.0000 -1000.0 0.99853 0.0000 0.018957
11173 0.0000 -1000.0 0.99853 0.0000 0.018957
11177 0.0000 -1000.0 0.99853 0.0000 0.018957
11184 0.00010001 -3.9999 0.99742 -2.4355e-05 0.018957
11190 0.00020001 -3.6989 0.99084 2.9385e-05 0.018959
11191 5.0003e-05 -4.3010 0.99826 -1.6567e-05 0.018957
11193 0.00015001 -3.8238 0.99546 7.2481e-06 0.018958
11200 0.00010001 -3.9999 0.99742 2.3354e-05 0.018958
11201 0.00015001 -3.8238 0.99546 -5.7336e-05 0.018958
11202 5.0003e-05 -4.3010 0.99826 -8.9563e-05 0.018956
11203 5.0003e-05 -4.3010 0.99826 -1.2248e-05 0.018957
11204 0.00015001 -3.8238 0.99546 -6.8716e-05 0.018957
11209 0.00010001 -3.9999 0.99742 8.2296e-05 0.018960
1121 0.00020001 -3.6989 0.99084 -0.00016121 0.018955
11214 5.0003e-05 -4.3010 0.99826 3.6913e-06 0.018957
11218 0.00010001 -3.9999 0.99742 -0.00011841 0.018956
11219 0.00010001 -3.9999 0.99742 0.00010278 0.018961
11220 0.00015001 -3.8238 0.99546 -0.00026118 0.018955
11222 0.00025001 -3.6019 0.98210 -9.3573e-05 0.018957
11223 0.00010001 -3.9999 0.99742 6.1498e-05 0.018960
11229 5.0003e-05 -4.3010 0.99826 3.5398e-05 0.018958
11230 5.0003e-05 -4.3010 0.99826 2.0297e-05 0.018958
11233 0.0000 -1000.0 0.99853 0.0000 0.018957
11236 0.00010001 -3.9999 0.99742 7.5143e-05 0.018959
11249 0.00010001 -3.9999 0.99742 2.7072e-05 0.018959
1125 5.0003e-05 -4.3010 0.99826 -9.3436e-05 0.018956
11253 0.00010001 -3.9999 0.99742 -4.7201e-05 0.018957
11254 0.00015001 -3.8238 0.99546 -2.6282e-05 0.018957
11262 5.0003e-05 -4.3010 0.99826 2.0926e-05 0.018958
11265 5.0003e-05 -4.3010 0.99826 3.5332e-07 0.018957
11275 0.0000 -1000.0 0.99853 0.0000 0.018957
11276 0.00015001 -3.8238 0.99546 -5.8621e-05 0.018957
11280 0.0000 -1000.0 0.99853 0.0000 0.018957
11285 5.0003e-05 -4.3010 0.99826 -2.5715e-05 0.018957
11286 5.0003e-05 -4.3010 0.99826 -3.5348e-05 0.018957
11288 0.00025001 -3.6019 0.98210 0.00024880 0.018965
11291 5.0003e-05 -4.3010 0.99826 -1.4933e-05 0.018957
11292 0.00015001 -3.8238 0.99546 6.7949e-05 0.018959
11294 0.00020001 -3.6989 0.99084 -0.00026073 0.018955
11299 5.0003e-05 -4.3010 0.99826 -1.0158e-05 0.018957
113 5.0003e-05 -4.3010 0.99826 4.2791e-05 0.018958
11303 0.00020001 -3.6989 0.99084 -0.00012514 0.018956
11304 0.0000 -1000.0 0.99853 0.0000 0.018957
1131 5.0003e-05 -4.3010 0.99826 8.4346e-05 0.018961
11315 0.00010001 -3.9999 0.99742 -1.7190e-05 0.018957
11318 5.0003e-05 -4.3010 0.99826 -6.4627e-05 0.018957
11319 5.0003e-05 -4.3010 0.99826 -2.1991e-05 0.018957
11320 0.00075004 -3.1246 0.86748 0.0010633 0.018999
11325 5.0003e-05 -4.3010 0.99826 -7.9510e-05 0.018956
11328 0.00010001 -3.9999 0.99742 3.1951e-06 0.018957
11331 5.0003e-05 -4.3010 0.99826 -4.0129e-05 0.018957
11342 5.0003e-05 -4.3010 0.99826 -3.3656e-06 0.018957
11345 0.00010001 -3.9999 0.99742 -8.2849e-05 0.018956
11347 5.0003e-05 -4.3010 0.99826 -1.3329e-05 0.018957
11354 0.00015001 -3.8238 0.99546 -9.6589e-05 0.018956
11356 0.00015001 -3.8238 0.99546 -0.00013393 0.018956
11361 5.0003e-05 -4.3010 0.99826 3.2531e-05 0.018958
11362 0.00010001 -3.9999 0.99742 6.8195e-06 0.018958
11363 0.0000 -1000.0 0.99853 0.0000 0.018957
11366 0.0000 -1000.0 0.99853 0.0000 0.018957
11367 0.00015001 -3.8238 0.99546 -6.1625e-06 0.018958
11368 0.00090005 -3.0453 0.85009 0.0011860 0.019001
11373 5.0003e-05 -4.3010 0.99826 -4.0918e-05 0.018957
11377 0.0000 -1000.0 0.99853 0.0000 0.018957
11382 0.00010001 -3.9999 0.99742 -4.9439e-05 0.018957
11383 0.00020001 -3.6989 0.99084 -0.00012452 0.018957
11389 5.0003e-05 -4.3010 0.99826 -3.5082e-05 0.018957
11390 5.0003e-05 -4.3010 0.99826 7.3038e-06 0.018957
11394 5.0003e-05 -4.3010 0.99826 -4.8568e-06 0.018957
11397 5.0003e-05 -4.3010 0.99826 -8.6858e-05 0.018956
114 0.00010001 -3.9999 0.99742 4.4679e-05 0.018959
1140 0.00010001 -3.9999 0.99742 0.00011456 0.018961
11401 0.0000 -1000.0 0.99853 0.0000 0.018957
11405 0.0000 -1000.0 0.99853 0.0000 0.018957
1141 5.0003e-05 -4.3010 0.99826 1.1882e-05 0.018957
11415 0.00015001 -3.8238 0.99546 0.00010526 0.018961
11416 0.0000 -1000.0 0.99853 0.0000 0.018957
11417 0.00010001 -3.9999 0.99742 1.0567e-05 0.018958
11421 0.00010001 -3.9999 0.99742 -6.4601e-05 0.018956
11422 0.00010001 -3.9999 0.99742 -5.7951e-05 0.018957
11423 0.00010001 -3.9999 0.99742 0.00010025 0.018960
11427 5.0003e-05 -4.3010 0.99826 3.4400e-05 0.018958
11437 0.00010001 -3.9999 0.99742 3.8603e-05 0.018958
11449 0.00010001 -3.9999 0.99742 -3.2737e-05 0.018957
11459 0.0000 -1000.0 0.99853 0.0000 0.018957
1146 0.00015001 -3.8238 0.99546 0.00011108 0.018963
11468 0.00015001 -3.8238 0.99546 -2.8968e-05 0.018957
11469 0.00010001 -3.9999 0.99742 -3.9667e-05 0.018957
11475 0.00015001 -3.8238 0.99546 0.00011278 0.018961
11480 0.00010001 -3.9999 0.99742 3.8895e-05 0.018958
11484 5.0003e-05 -4.3010 0.99826 -3.9260e-06 0.018957
11489 5.0003e-05 -4.3010 0.99826 -2.1206e-05 0.018957
11494 0.0000 -1000.0 0.99853 0.0000 0.018957
11497 0.00010001 -3.9999 0.99742 -0.00013592 0.018956
11498 0.0000 -1000.0 0.99853 0.0000 0.018957
115 0.0000 -1000.0 0.99853 0.0000 0.018957
1150 5.0003e-05 -4.3010 0.99826 7.1716e-05 0.018960
11500 0.00010001 -3.9999 0.99742 -4.5031e-06 0.018957
11505 0.00015001 -3.8238 0.99546 0.00012619 0.018962
11506 0.00015001 -3.8238 0.99546 0.00015076 0.018962
11507 0.0000 -1000.0 0.99853 0.0000 0.018957
