locus prob log10(PO) qval alpha fst
10329 0.084404 -1.0353 0.90805 -0.0098224 0.0033744
10341 0.089504 -1.0074 0.90225 0.0034067 0.0034489
10342 0.086204 -1.0253 0.90657 -0.0061831 0.0033804
10344 0.093755 -0.98525 0.89456 0.011462 0.0034785
10345 0.091805 -0.99531 0.89860 0.0031490 0.0034447
10347 0.098005 -0.96396 0.88145 0.018786 0.0035986
10352 0.090955 -0.99976 0.90008 -0.0017058 0.0034434
10355 0.097705 -0.96543 0.88244 0.023296 0.0036056
10364 0.088454 -1.0131 0.90374 -0.021005 0.0033090
10366 0.087804 -1.0166 0.90465 -0.014741 0.0033439
10368 0.082104 -1.0484 0.90874 -0.020459 0.0033123
1037 0.086504 -1.0237 0.90621 -0.021976 0.0033107
10373 0.090305 -1.0032 0.90104 0.0095310 0.0034980
10376 0.083404 -1.0410 0.90849 -0.0068583 0.0033814
10379 0.087654 -1.0174 0.90484 -0.023711 0.0033027
10381 0.086754 -1.0223 0.90596 -0.0065991 0.0033733
10387 0.092505 -0.99168 0.89735 0.0054839 0.0034852
10388 0.085804 -1.0275 0.90697 -0.00047479 0.0034272
10390 0.090955 -0.99976 0.90008 -0.0079317 0.0034033
10392 0.089554 -1.0072 0.90215 -0.010063 0.0033617
10395 0.091005 -0.99950 0.89998 0.00060615 0.0034487
10396 0.087954 -1.0158 0.90444 -0.014820 0.0033421
10398 0.095605 -0.97588 0.88922 0.013703 0.0035683
10404 0.088304 -1.0139 0.90395 -0.0034914 0.0034028
1041 0.087754 -1.0168 0.90470 -0.013755 0.0033489
10413 0.087354 -1.0190 0.90523 -0.013103 0.0033476
10419 0.085304 -1.0303 0.90741 -0.0061814 0.0033725
1042 0.092805 -0.99013 0.89673 0.0077813 0.0034959
10429 0.087004 -1.0209 0.90570 -3.3144e-05 0.0034080
10434 0.088304 -1.0139 0.90395 -0.010486 0.0033566
10440 0.085654 -1.0284 0.90712 -0.017885 0.0033290
10445 0.083804 -1.0387 0.90833 -0.0073317 0.0033741
10452 0.091355 -0.99766 0.89937 0.0027047 0.0034625
10460 0.092355 -0.99246 0.89767 -0.0058982 0.0034204
10464 0.088104 -1.0149 0.90424 -0.027294 0.0032882
10466 0.085504 -1.0292 0.90727 -0.018564 0.0033350
10467 0.086054 -1.0261 0.90673 -0.00026795 0.0034053
10474 0.092555 -0.99142 0.89724 0.0076894 0.0035068
10477 0.084154 -1.0367 0.90819 -0.014508 0.0033352
10478 0.086704 -1.0226 0.90601 -0.020087 0.0033125
10484 0.090205 -1.0037 0.90120 -0.018109 0.0033269
10486 0.093305 -0.98756 0.89562 0.017874 0.0035652
10490 0.089404 -1.0080 0.90240 -0.0017452 0.0034278
10492 0.091655 -0.99610 0.89893 -0.0017098 0.0034264
10498 0.085554 -1.0289 0.90722 -0.011132 0.0033664
10500 0.10646 -0.92395 0.85954 0.046526 0.0037993
10504 0.086354 -1.0245 0.90640 -0.017288 0.0033306
10505 0.085054 -1.0317 0.90762 -0.016671 0.0033327
10508 0.084504 -1.0348 0.90800 -0.014623 0.0033579
10512 0.087654 -1.0174 0.90484 -0.0037314 0.0034072
10513 0.087454 -1.0185 0.90511 -0.010233 0.0033644
10515 0.094155 -0.98321 0.89354 -0.0018958 0.0034225
10516 0.087354 -1.0190 0.90523 -0.0053000 0.0033898
10517 0.085754 -1.0278 0.90702 -0.014536 0.0033391
10520 0.093955 -0.98423 0.89400 0.018400 0.0035540
10521 0.088554 -1.0125 0.90360 -0.013491 0.0033456
10527 0.087154 -1.0201 0.90550 -0.020446 0.0033091
10529 0.088754 -1.0114 0.90332 -0.0061089 0.0033854
1053 0.098605 -0.96102 0.87909 0.016459 0.0035711
10542 0.095705 -0.97538 0.88883 0.017083 0.0035851
10548 0.095105 -0.97840 0.89086 0.013729 0.0035651
10553 0.091005 -0.99950 0.89998 -0.017881 0.0033424
10562 0.094755 -0.98017 0.89198 0.011096 0.0035423
10564 0.085154 -1.0311 0.90752 -0.022607 0.0033022
10565 0.088604 -1.0123 0.90353 -0.011939 0.0033612
10567 0.096305 -0.97237 0.88707 0.021400 0.0035911
10569 0.085504 -1.0292 0.90727 -0.019553 0.0033153
1057 0.088804 -1.0112 0.90326 -0.011410 0.0033629
10571 0.084404 -1.0353 0.90805 -0.014082 0.0033455
10579 0.081804 -1.0502 0.90877 -0.023048 0.0032957
1058 0.089754 -1.0061 0.90187 -0.0068543 0.0033998
10587 0.085954 -1.0267 0.90683 -0.021025 0.0033147
10589 0.086654 -1.0228 0.90606 -0.018426 0.0033252
10591 0.083454 -1.0407 0.90847 -0.024386 0.0032975
10592 0.097555 -0.96617 0.88294 0.025524 0.0037007
10598 0.094505 -0.98143 0.89267 -0.0049756 0.0034236
10604 0.086954 -1.0212 0.90574 -0.013631 0.0033501
10605 0.084604 -1.0342 0.90793 -0.021107 0.0033041
10607 0.089954 -1.0050 0.90161 0.0098709 0.0034666
10620 0.084304 -1.0359 0.90812 -0.018983 0.0033149
10624 0.096205 -0.97287 0.88730 0.022841 0.0035766
10631 0.086004 -1.0264 0.90677 -0.017969 0.0033283
10635 0.086054 -1.0261 0.90673 -0.017127 0.0033285
10637 0.092255 -0.99298 0.89781 -0.0055783 0.0034159
1064 0.083404 -1.0410 0.90849 -0.011334 0.0033420
10640 0.093655 -0.98576 0.89479 0.017159 0.0035441
10648 0.086604 -1.0231 0.90612 -0.0034318 0.0034000
10654 0.083504 -1.0404 0.90845 -0.014131 0.0033546
10660 0.085804 -1.0275 0.90697 -0.016591 0.0033391
10661 0.088004 -1.0155 0.90438 -0.0058796 0.0033841
10662 0.092905 -0.98962 0.89648 0.0041490 0.0034694
10664 0.089454 -1.0077 0.90231 -0.015432 0.0033504
10665 0.089104 -1.0096 0.90282 -0.0066856 0.0033901
10682 0.091055 -0.99924 0.89988 0.0064206 0.0034668
10689 0.11151 -0.90136 0.84504 0.057806 0.0038968
10692 0.092855 -0.98987 0.89662 0.015539 0.0035129
10693 0.088704 -1.0117 0.90340 -0.0097266 0.0033606
10700 0.091155 -0.99871 0.89969 -0.0025389 0.0034295
10704 0.12031 -0.86404 0.81911 0.077268 0.0041084
10706 0.093555 -0.98628 0.89503 0.013168 0.0035245
1071 0.084604 -1.0342 0.90793 -0.015941 0.0033472
10711 0.086404 -1.0242 0.90633 -0.0098844 0.0033568
10715 0.093005 -0.98910 0.89627 0.0092817 0.0034925
10719 0.087254 -1.0196 0.90539 -0.012600 0.0033542
1072 0.092955 -0.98936 0.89638 0.015118 0.0035230
10721 0.092405 -0.99220 0.89758 0.0086276 0.0035338
10727 0.088254 -1.0141 0.90403 -0.022346 0.0033068
10730 0.087254 -1.0196 0.90539 -0.013195 0.0033538
10734 0.085904 -1.0270 0.90688 -0.018451 0.0033334
10743 0.084304 -1.0359 0.90812 -0.021601 0.0033134
10752 0.097205 -0.96790 0.88419 0.024340 0.0035871
10753 0.10251 -0.94229 0.86879 0.038736 0.0037332
10763 0.085354 -1.0300 0.90738 -0.018007 0.0033267
10770 0.087004 -1.0209 0.90570 -0.014626 0.0033496
10771 0.086304 -1.0248 0.90646 -0.021036 0.0033110
10772 0.093305 -0.98756 0.89562 0.0080238 0.0034808
10774 0.092605 -0.99116 0.89716 0.0082009 0.0035175
10783 0.094555 -0.98118 0.89254 0.012727 0.0035496
10786 0.084004 -1.0376 0.90826 -0.024553 0.0033011
10790 0.088104 -1.0149 0.90424 -0.019199 0.0033182
10794 0.085254 -1.0306 0.90745 -0.020578 0.0033170
10800 0.090305 -1.0032 0.90104 0.0028949 0.0034484
10801 0.082704 -1.0450 0.90866 -0.016238 0.0033280
10807 0.089354 -1.0082 0.90249 -0.0088198 0.0033767
10817 0.089154 -1.0093 0.90275 -0.00079480 0.0034294
10822 0.093705 -0.98551 0.89470 0.0098785 0.0035257
10823 0.086604 -1.0231 0.90612 -0.0087734 0.0033723
10824 0.094055 -0.98372 0.89378 0.0021255 0.0034775
10830 0.085854 -1.0273 0.90691 -0.022273 0.0032999
10831 0.11706 -0.87754 0.83068 0.070726 0.0039809
10832 0.092905 -0.98962 0.89648 -0.0020540 0.0034268
10834 0.084854 -1.0328 0.90774 -0.016110 0.0033298
10843 0.085454 -1.0295 0.90730 -0.022021 0.0033071
10850 0.092905 -0.98962 0.89648 0.021850 0.0035476
10858 0.098055 -0.96371 0.88106 0.016391 0.0035533
1086 0.096455 -0.97163 0.88665 0.011155 0.0035561
10862 0.088954 -1.0104 0.90302 0.0012061 0.0034299
1087 0.087954 -1.0158 0.90444 -0.0041391 0.0033898
10875 0.086954 -1.0212 0.90574 -0.024441 0.0032935
10877 0.091305 -0.99793 0.89944 -0.017959 0.0033404
10885 0.087454 -1.0185 0.90511 -0.0010792 0.0034207
10887 0.084704 -1.0337 0.90786 -0.018211 0.0033285
10888 0.082904 -1.0438 0.90862 -0.024201 0.0032925
10891 0.092055 -0.99401 0.89816 0.014256 0.0035221
10894 0.088604 -1.0123 0.90353 0.010555 0.0034764
10895 0.090605 -1.0016 0.90058 -0.0038092 0.0034365
10897 0.085704 -1.0281 0.90706 -0.012748 0.0033496
10898 0.095655 -0.97563 0.88904 0.019162 0.0035797
1090 0.082304 -1.0473 0.90871 -0.016815 0.0033222
10904 0.091105 -0.99897 0.89980 -0.0050199 0.0034041
10909 0.091355 -0.99766 0.89937 -0.0021894 0.0034283
10914 0.087054 -1.0207 0.90563 -0.019439 0.0033164
10915 0.094255 -0.98270 0.89327 0.010955 0.0035424
10917 0.086254 -1.0250 0.90650 -0.020573 0.0033221
10921 0.084854 -1.0328 0.90774 -0.0059571 0.0033759
10923 0.087354 -1.0190 0.90523 -0.012286 0.0033596
10926 0.096805 -0.96988 0.88561 0.016545 0.0036002
10927 0.088904 -1.0106 0.90312 -0.012550 0.0033550
10931 0.082954 -1.0436 0.90861 -0.025722 0.0032829
10932 0.10561 -0.92784 0.86152 0.046441 0.0037658
10936 0.088704 -1.0117 0.90340 -0.0088860 0.0033841
10937 0.087904 -1.0160 0.90452 -0.022488 0.0033009
10941 0.088004 -1.0155 0.90438 0.0028231 0.0034403
10942 0.087854 -1.0163 0.90459 -0.028457 0.0032835
10948 0.090055 -1.0045 0.90145 0.0093489 0.0034962
10949 0.084154 -1.0367 0.90819 -0.011744 0.0033493
10953 0.096905 -0.96939 0.88537 0.021455 0.0035928
1096 0.085904 -1.0270 0.90688 -0.023473 0.0032923
10964 0.090055 -1.0045 0.90145 -0.0014998 0.0034196
10967 0.11006 -0.90775 0.84991 0.047376 0.0037865
10970 0.087804 -1.0166 0.90465 -0.0095172 0.0033689
10974 0.088504 -1.0128 0.90366 -0.015227 0.0033448
10975 0.087204 -1.0198 0.90544 -0.0035063 0.0033886
1098 0.088904 -1.0106 0.90312 -0.00096750 0.0034148
10980 0.096355 -0.97212 0.88686 0.0086135 0.0035277
10995 0.093805 -0.98500 0.89444 0.0022498 0.0034676
10997 0.087704 -1.0171 0.90477 -0.021088 0.0033112
10998 0.090605 -1.0016 0.90058 0.011196 0.0035090
11 0.087554 -1.0179 0.90500 -0.014455 0.0033416
110 0.085254 -1.0306 0.90745 -0.00011882 0.0034159
11001 0.087604 -1.0177 0.90492 -0.011532 0.0033735
1101 0.087254 -1.0196 0.90539 -0.024360 0.0032985
11012 0.093255 -0.98781 0.89578 0.016976 0.0035477
11015 0.089454 -1.0077 0.90231 0.0058577 0.0034403
11016 0.11051 -0.90576 0.84839 0.059759 0.0040427
1102 0.087354 -1.0190 0.90523 -0.0049941 0.0033952
11022 0.082504 -1.0461 0.90868 -0.022345 0.0033044
11025 0.085804 -1.0275 0.90697 -0.015967 0.0033366
11036 0.10156 -0.94679 0.87148 0.032746 0.0036538
11038 0.085904 -1.0270 0.90688 -0.018524 0.0033234
11039 0.089704 -1.0064 0.90196 -0.0020781 0.0034245
1104 0.10931 -0.91109 0.85288 0.053979 0.0038639
11045 0.089354 -1.0082 0.90249 -0.0058062 0.0033960
11047 0.087154 -1.0201 0.90550 -0.011177 0.0033711
11048 0.089204 -1.0090 0.90269 0.0069309 0.0034894
11053 0.097955 -0.96420 0.88166 0.0095659 0.0035280
11055 0.082454 -1.0464 0.90869 -0.018927 0.0033175
11056 0.087404 -1.0187 0.90517 0.0018932 0.0034334
11060 0.087304 -1.0193 0.90530 -0.00089483 0.0034287
11061 0.092355 -0.99246 0.89767 0.0017448 0.0034406
11062 0.083104 -1.0427 0.90856 -0.017594 0.0033198
11063 0.092405 -0.99220 0.89758 0.0064316 0.0035292
11066 0.094655 -0.98067 0.89224 0.0095883 0.0035350
1107 0.085454 -1.0295 0.90730 -0.021072 0.0033077
11080 0.10336 -0.93829 0.86678 0.034306 0.0036915
11082 0.089054 -1.0098 0.90288 -0.0064811 0.0033846
11094 0.094555 -0.98118 0.89254 0.0070679 0.0034900
11097 0.10006 -0.95398 0.87530 0.025652 0.0036106
11099 0.087704 -1.0171 0.90477 -0.010362 0.0033671
111 0.088004 -1.0155 0.90438 -0.013900 0.0033556
11107 0.093155 -0.98833 0.89595 0.011314 0.0035730
11109 0.085204 -1.0309 0.90748 -0.017363 0.0033393
11114 0.11041 -0.90620 0.84865 0.051016 0.0038338
1112 0.089504 -1.0074 0.90225 -0.0052054 0.0033912
11129 0.092755 -0.99039 0.89685 0.0085764 0.0034967
11131 0.092705 -0.99065 0.89692 0.010164 0.0034872
11135 0.089304 -1.0085 0.90257 -0.017584 0.0033428
11138 0.083604 -1.0399 0.90841 -0.016343 0.0033351
11139 0.085954 -1.0267 0.90683 -0.027941 0.0032847
11145 0.087654 -1.0174 0.90484 -0.012150 0.0033534
11152 0.084204 -1.0365 0.90816 -0.024961 0.0032935
11153 0.085504 -1.0292 0.90727 -0.0088794 0.0033678
11154 0.087354 -1.0190 0.90523 -0.014424 0.0033528
11155 0.087254 -1.0196 0.90539 -0.014859 0.0033519
11156 0.096705 -0.97038 0.88596 0.033608 0.0036291
11157 0.083704 -1.0393 0.90838 -0.030093 0.0032740
11159 0.087554 -1.0179 0.90500 -0.010958 0.0033691
11160 0.090105 -1.0042 0.90136 0.0081300 0.0034829
11163 0.085054 -1.0317 0.90762 -0.011324 0.0033541
11164 0.089254 -1.0088 0.90264 -0.012151 0.0033634
11165 0.087454 -1.0185 0.90511 -0.022776 0.0033179
11166 0.094655 -0.98067 0.89224 0.0089935 0.0035112
11167 0.092455 -0.99194 0.89749 0.024193 0.0035924
11168 0.091305 -0.99793 0.89944 -0.0054226 0.0034023
11173 0.087304 -1.0193 0.90530 -0.019711 0.0033257
11177 0.097455 -0.96667 0.88338 0.032275 0.0036415
11184 0.086254 -1.0250 0.90650 -0.014236 0.0033523
11190 0.089604 -1.0069 0.90208 -0.011344 0.0033704
11191 0.086654 -1.0228 0.90606 -0.018958 0.0033277
11193 0.084104 -1.0370 0.90821 -0.0038514 0.0033892
11200 0.11851 -0.87148 0.82484 0.067885 0.0040789
11201 0.096605 -0.97088 0.88613 0.0071521 0.0035311
11202 0.086354 -1.0245 0.90640 -0.023006 0.0033029
11203 0.087254 -1.0196 0.90539 -0.0044632 0.0034012
11204 0.088404 -1.0133 0.90381 -0.010871 0.0033624
11209 0.21041 -0.57433 0.61032 0.28193 0.0067336
1121 0.090005 -1.0048 0.90153 0.0040515 0.0034495
11214 0.086104 -1.0259 0.90668 -0.017174 0.0033256
11218 0.087954 -1.0158 0.90444 -0.010643 0.0033677
11219 0.089954 -1.0050 0.90161 0.013139 0.0035071
11220 0.095055 -0.97865 0.89105 0.016040 0.0035571
11222 0.086604 -1.0231 0.90612 0.00051110 0.0034208
11223 0.088554 -1.0125 0.90360 0.0037614 0.0034491
11229 0.087604 -1.0177 0.90492 0.0048245 0.0034465
11230 0.086054 -1.0261 0.90673 -0.022789 0.0033062
11233 0.084354 -1.0356 0.90809 -0.011264 0.0033596
11236 0.092805 -0.99013 0.89673 0.017134 0.0035354
11249 0.084554 -1.0345 0.90796 -0.024615 0.0032886
1125 0.088754 -1.0114 0.90332 0.0080172 0.0034542
11253 0.086054 -1.0261 0.90673 -0.015995 0.0033337
11254 0.093605 -0.98602 0.89492 0.0080742 0.0035170
11262 0.084354 -1.0356 0.90809 -0.012600 0.0033416
11265 0.088654 -1.0120 0.90345 -0.014872 0.0033385
11275 0.089854 -1.0056 0.90177 -0.015155 0.0033669
11276 0.086604 -1.0231 0.90612 -0.0051813 0.0034151
11280 0.084104 -1.0370 0.90821 -0.0072561 0.0033873
11285 0.095755 -0.97513 0.88868 0.010400 0.0035356
11286 0.089304 -1.0085 0.90257 -0.015831 0.0033397
11288 0.092605 -0.99116 0.89716 4.3582e-05 0.0034445
11291 0.091755 -0.99558 0.89867 0.00046715 0.0034486
11292 0.092305 -0.99272 0.89773 -0.029742 0.0032799
11294 0.086304 -1.0248 0.90646 -0.010634 0.0033549
11299 0.10216 -0.94394 0.87014 0.028221 0.0037345
113 0.087404 -1.0187 0.90517 0.0040612 0.0034473
11303 0.088254 -1.0141 0.90403 -0.010083 0.0033669
11304 0.084254 -1.0362 0.90814 -0.012558 0.0033526
1131 0.094505 -0.98143 0.89267 0.0064537 0.0035158
11315 0.097905 -0.96445 0.88191 0.022952 0.0036063
11318 0.086604 -1.0231 0.90612 -0.011652 0.0033638
11319 0.088854 -1.0109 0.90319 0.0093362 0.0034600
11320 0.087104 -1.0204 0.90558 -0.0047805 0.0033933
11325 0.087854 -1.0163 0.90459 -0.0020345 0.0034238
11328 0.091155 -0.99871 0.89969 0.011440 0.0035125
11331 0.087104 -1.0204 0.90558 -0.013259 0.0033476
11342 0.089954 -1.0050 0.90161 -0.018174 0.0033348
11345 0.094255 -0.98270 0.89327 0.012748 0.0034979
11347 0.087404 -1.0187 0.90517 -0.018165 0.0033281
11354 0.083954 -1.0379 0.90828 -0.022174 0.0033025
11356 0.084804 -1.0331 0.90778 -0.022804 0.0033015
11361 0.10026 -0.95301 0.87439 0.024930 0.0036139
11362 0.089904 -1.0053 0.90172 0.0048196 0.0034624
11363 0.091905 -0.99479 0.89845 0.0081225 0.0034813
11366 0.087704 -1.0171 0.90477 -0.0068924 0.0033873
11367 0.084504 -1.0348 0.90800 -0.0077683 0.0033801
11368 0.090305 -1.0032 0.90104 0.012455 0.0035149
11373 0.091055 -0.99924 0.89988 0.0058939 0.0034691
11377 0.095855 -0.97462 0.88841 0.012114 0.0035424
11382 0.092955 -0.98936 0.89638 -0.0092261 0.0033651
11383 0.088104 -1.0149 0.90424 -0.025811 0.0032806
11389 0.088954 -1.0104 0.90302 -0.0013688 0.0034329
11390 0.086504 -1.0237 0.90621 0.0064009 0.0034534
11394 0.090505 -1.0021 0.90069 0.0025954 0.0034395
11397 0.092455 -0.99194 0.89749 0.0076805 0.0034864
114 0.086404 -1.0242 0.90633 -0.013462 0.0033536
1140 0.081404 -1.0525 0.90880 -0.021254 0.0033082
11401 0.096105 -0.97337 0.88764 0.018505 0.0035941
11405 0.086354 -1.0245 0.90640 -0.015005 0.0033386
1141 0.086204 -1.0253 0.90657 -0.0098222 0.0033600
11415 0.12036 -0.86384 0.81841 0.072084 0.0040710
11416 0.093755 -0.98525 0.89456 0.0079136 0.0035231
11417 0.088154 -1.0147 0.90417 -0.0046530 0.0034237
11421 0.086104 -1.0259 0.90668 -0.023015 0.0033126
11422 0.087104 -1.0204 0.90558 0.0026005 0.0034244
11423 0.084904 -1.0325 0.90771 -0.014014 0.0033529
11427 0.088304 -1.0139 0.90395 -0.0029794 0.0034175
11437 0.084604 -1.0342 0.90793 -0.011640 0.0033523
11449 0.090755 -1.0008 0.90034 0.0096194 0.0034756
11459 0.087054 -1.0207 0.90563 -0.012204 0.0033415
1146 0.085654 -1.0284 0.90712 -0.020858 0.0033150
11468 0.085354 -1.0300 0.90738 -0.016291 0.0033309
11469 0.087554 -1.0179 0.90500 -0.011485 0.0033705
11475 0.089204 -1.0090 0.90269 -0.022988 0.0033126
11480 0.10966 -0.90953 0.85110 0.044356 0.0037790
11484 0.088004 -1.0155 0.90438 -0.019589 0.0033230
11489 0.088454 -1.0131 0.90374 -0.018722 0.0033366
11494 0.10121 -0.94846 0.87231 0.037075 0.0037260
11497 0.093455 -0.98679 0.89526 0.0083625 0.0034825
11498 0.095305 -0.97739 0.89023 0.012604 0.0035981
115 0.086354 -1.0245 0.90640 -0.014946 0.0033423
1150 0.096955 -0.96914 0.88513 0.00018539 0.0034631
11500 0.086554 -1.0234 0.90617 -0.0074356 0.0033699
11505 0.086704 -1.0226 0.90601 -0.0062453 0.0033951
11506 0.093255 -0.98781 0.89578 0.0094316 0.0035475
11507 0.089504 -1.0074 0.90225 -0.0071903 0.0033858
11510 0.091505 -0.99688 0.89918 -0.00020209 0.0034749
11517 0.088904 -1.0106 0.90312 -0.012692 0.0033506
11520 0.087554 -1.0179 0.90500 -0.0038223 0.0033859
11531 0.087204 -1.0198 0.90544 -0.015540 0.0033456
11532 0.090105 -1.0042 0.90136 -0.015411 0.0033428
11535 0.094605 -0.98093 0.89243 0.022489 0.0035764
11536 0.086404 -1.0242 0.90633 -0.010466 0.0033613
11537 0.12546 -0.84329 0.80516 0.093622 0.0043128
11539 0.10361 -0.93712 0.86598 0.033957 0.0036744
11542 0.085804 -1.0275 0.90697 -0.0045289 0.0034153
11543 0.082904 -1.0438 0.90862 -0.014112 0.0033311
11545 0.091005 -0.99950 0.89998 0.00060575 0.0034301
11549 0.085154 -1.0311 0.90752 -0.012320 0.0033423
11557 0.094355 -0.98219 0.89302 0.015666 0.0035685
11560 0.083354 -1.0413 0.90850 -0.025400 0.0032971
11568 0.083704 -1.0393 0.90838 -0.023994 0.0032960
11579 0.089504 -1.0074 0.90225 -0.011871 0.0033688
11589 0.090055 -1.0045 0.90145 -0.0021322 0.0034253
11591 0.087904 -1.0160 0.90452 -0.013598 0.0033528
11593 0.088604 -1.0123 0.90353 -0.0092606 0.0033664
11594 0.095405 -0.97688 0.88986 0.0087888 0.0034883
116 0.086004 -1.0264 0.90677 -0.014401 0.0033309
11600 0.085204 -1.0309 0.90748 -0.014668 0.0033362
11602 0.087204 -1.0198 0.90544 -0.0061495 0.0033840
11605 0.087104 -1.0204 0.90558 -0.015891 0.0033392
11610 0.091005 -0.99950 0.89998 -0.0054150 0.0034159
11612 0.096905 -0.96939 0.88537 0.018229 0.0035688
