locus prob log10(PO) qval alpha fst
10249 0.0098005 -2.0045 0.98939 0.00059666 0.0032570
10250 0.0098005 -2.0045 0.98939 -0.00054427 0.0032528
10257 0.0096505 -2.0112 0.98950 -0.00074782 0.0032527
10262 0.010801 -1.9618 0.98832 0.0026078 0.0032758
1027 0.0097005 -2.0090 0.98946 0.0028769 0.0032764
10271 0.0092005 -2.0322 0.98980 -0.0029879 0.0032395
10272 0.0098505 -2.0022 0.98935 0.0033590 0.0032736
10278 0.010451 -1.9763 0.98876 4.4049e-05 0.0032554
10281 0.0092005 -2.0322 0.98980 -0.0018755 0.0032439
10283 0.010151 -1.9891 0.98907 -0.00057290 0.0032540
10285 0.0091005 -2.0370 0.98985 -0.0027567 0.0032429
10288 0.010401 -1.9784 0.98881 0.00010366 0.0032553
1030 0.010651 -1.9680 0.98851 0.00039288 0.0032611
10303 0.0097005 -2.0090 0.98946 -0.00032437 0.0032547
10307 0.0091505 -2.0346 0.98982 -0.00062941 0.0032497
10312 0.010651 -1.9680 0.98851 0.00078866 0.0032596
10313 0.012951 -1.8820 0.98499 0.0084185 0.0033341
10314 0.010051 -1.9934 0.98917 0.00021497 0.0032613
10315 0.016001 -1.7889 0.98137 0.014082 0.0034298
10319 0.0093005 -2.0274 0.98974 0.00053698 0.0032636
10329 0.010051 -1.9934 0.98917 -0.00073341 0.0032523
10341 0.010301 -1.9826 0.98891 -0.00022948 0.0032588
10342 0.0097505 -2.0067 0.98943 4.8167e-05 0.0032572
10344 0.0086004 -2.0617 0.99004 0.0019900 0.0032656
10345 0.010301 -1.9826 0.98891 0.0018426 0.0032661
10347 0.0088504 -2.0492 0.98996 0.00057477 0.0032583
10352 0.0093505 -2.0251 0.98971 -0.00070425 0.0032556
10355 0.010301 -1.9826 0.98891 0.0017271 0.0032659
10364 0.0080004 -2.0934 0.99013 -0.0013060 0.0032441
10366 0.0086004 -2.0617 0.99004 -0.0022008 0.0032405
10368 0.010401 -1.9784 0.98881 -0.0015184 0.0032474
1037 0.0095505 -2.0158 0.98958 -0.00013136 0.0032525
10373 0.010151 -1.9891 0.98907 0.00024774 0.0032610
10376 0.010751 -1.9639 0.98839 -0.00043993 0.0032559
10379 0.0094505 -2.0204 0.98965 -0.0021708 0.0032467
10381 0.010251 -1.9848 0.98897 -0.00044800 0.0032555
10387 0.010901 -1.9578 0.98819 -0.00033695 0.0032563
10388 0.0094505 -2.0204 0.98965 -0.00021976 0.0032561
10390 0.0098005 -2.0045 0.98939 -0.0020464 0.0032473
10392 0.0089504 -2.0443 0.98992 -0.00011687 0.0032535
10395 0.010401 -1.9784 0.98881 -2.0977e-05 0.0032599
10396 0.0096505 -2.0112 0.98950 -0.0017203 0.0032464
10398 0.010451 -1.9763 0.98876 0.0013624 0.0032636
10404 0.010151 -1.9891 0.98907 0.00016880 0.0032559
1041 0.0088504 -2.0492 0.98996 0.00013598 0.0032520
10413 0.0095505 -2.0158 0.98958 -0.00068344 0.0032496
10419 0.011051 -1.9518 0.98794 -0.0022645 0.0032464
1042 0.0094005 -2.0227 0.98968 7.0572e-05 0.0032550
10429 0.0094505 -2.0204 0.98965 -0.0013577 0.0032487
10434 0.010351 -1.9805 0.98886 0.00056901 0.0032593
10440 0.0084504 -2.0694 0.99007 -0.0022178 0.0032427
10445 0.0098505 -2.0022 0.98935 -0.0021401 0.0032470
10452 0.0094005 -2.0227 0.98968 -0.0017312 0.0032509
10460 0.010301 -1.9826 0.98891 -0.00087807 0.0032523
10464 0.0089004 -2.0467 0.98994 -0.0019824 0.0032403
10466 0.010651 -1.9680 0.98851 -0.0014516 0.0032493
10467 0.0097005 -2.0090 0.98946 -0.00010639 0.0032528
10474 0.0099005 -2.0000 0.98931 0.0017670 0.0032710
10477 0.0098505 -2.0022 0.98935 -0.0013318 0.0032455
10478 0.0085504 -2.0643 0.99005 -0.0016495 0.0032445
10484 0.0089004 -2.0467 0.98994 -0.0024573 0.0032398
10486 0.0088004 -2.0517 0.98998 -0.00021591 0.0032515
10490 0.0088504 -2.0492 0.98996 -0.00035091 0.0032559
10492 0.010301 -1.9826 0.98891 -0.00029413 0.0032563
10498 0.0081504 -2.0853 0.99012 -0.0021777 0.0032467
10500 0.0094005 -2.0227 0.98968 -0.00012206 0.0032561
10504 0.0082004 -2.0826 0.99011 -0.00013872 0.0032513
10505 0.0096005 -2.0135 0.98954 -0.00035096 0.0032506
10508 0.0088004 -2.0517 0.98998 -0.00053618 0.0032463
10512 0.0089504 -2.0443 0.98992 -0.0013041 0.0032495
10513 0.010801 -1.9618 0.98832 -0.00042336 0.0032550
10515 0.0098005 -2.0045 0.98939 -0.00064142 0.0032515
10516 0.0090005 -2.0418 0.98990 0.0015743 0.0032637
10517 0.010051 -1.9934 0.98917 -0.0010298 0.0032515
10520 0.010001 -1.9956 0.98922 -0.00020885 0.0032513
10521 0.0090005 -2.0418 0.98990 -0.00097985 0.0032464
10527 0.0083504 -2.0747 0.99009 -0.0025492 0.0032407
10529 0.010551 -1.9721 0.98865 0.00088768 0.0032635
1053 0.011901 -1.9192 0.98654 0.0035240 0.0032805
10542 0.010451 -1.9763 0.98876 0.0028056 0.0032758
10548 0.0098505 -2.0022 0.98935 0.0018239 0.0032770
10553 0.0096505 -2.0112 0.98950 -0.00034370 0.0032514
10562 0.010851 -1.9598 0.98826 4.1367e-05 0.0032616
10564 0.0095505 -2.0158 0.98958 -0.0017635 0.0032435
10565 0.010051 -1.9934 0.98917 -0.0017855 0.0032482
10567 0.010101 -1.9912 0.98912 0.0018378 0.0032718
10569 0.0084504 -2.0694 0.99007 -0.0021124 0.0032430
1057 0.010501 -1.9742 0.98870 -0.00085322 0.0032522
10571 0.010551 -1.9721 0.98865 -0.0025256 0.0032446
10579 0.0093505 -2.0251 0.98971 -0.0024757 0.0032416
1058 0.0097005 -2.0090 0.98946 -0.00027364 0.0032569
10587 0.0097505 -2.0067 0.98943 -0.0024515 0.0032410
10589 0.0095005 -2.0181 0.98961 -0.0013728 0.0032500
10591 0.010301 -1.9826 0.98891 -0.0027940 0.0032412
10592 0.010751 -1.9639 0.98839 0.0024896 0.0032725
10598 0.0099505 -1.9978 0.98927 -7.9501e-05 0.0032527
10604 0.010051 -1.9934 0.98917 -0.00086744 0.0032528
10605 0.0085004 -2.0669 0.99006 -0.0022112 0.0032444
10607 0.010801 -1.9618 0.98832 0.00019232 0.0032596
10620 0.0091005 -2.0370 0.98985 -0.0033958 0.0032388
10624 0.010601 -1.9700 0.98857 0.0031321 0.0032741
10631 0.0092005 -2.0322 0.98980 -0.0020745 0.0032412
10635 0.010251 -1.9848 0.98897 -0.0014427 0.0032468
10637 0.0084004 -2.0720 0.99008 -0.00044951 0.0032520
1064 0.0093505 -2.0251 0.98971 -9.4111e-05 0.0032520
10640 0.010751 -1.9639 0.98839 0.0017228 0.0032719
10648 0.0090505 -2.0394 0.98987 -0.0018484 0.0032481
10654 0.010951 -1.9558 0.98812 -0.0014754 0.0032465
10660 0.0089004 -2.0467 0.98994 -0.0012351 0.0032489
10661 0.0097005 -2.0090 0.98946 0.00047766 0.0032555
10662 0.011201 -1.9459 0.98772 -0.00027134 0.0032560
10664 0.010601 -1.9700 0.98857 -0.0011407 0.0032537
10665 0.010151 -1.9891 0.98907 -0.0020823 0.0032482
10682 0.010851 -1.9598 0.98826 0.00081032 0.0032613
10689 0.010001 -1.9956 0.98922 0.00045915 0.0032577
10692 0.010101 -1.9912 0.98912 0.0023410 0.0032664
10693 0.010001 -1.9956 0.98922 0.00025181 0.0032632
10700 0.010051 -1.9934 0.98917 0.0016925 0.0032663
10704 0.010851 -1.9598 0.98826 0.0050984 0.0032939
10706 0.010601 -1.9700 0.98857 0.0024610 0.0032695
1071 0.0089004 -2.0467 0.98994 -0.0015412 0.0032451
10711 0.0083504 -2.0747 0.99009 -0.0014924 0.0032441
10715 0.0093505 -2.0251 0.98971 -4.1374e-05 0.0032591
10719 0.0093005 -2.0274 0.98974 -0.0013441 0.0032468
1072 0.0096005 -2.0135 0.98954 0.00038203 0.0032592
10721 0.011301 -1.9420 0.98754 0.0022145 0.0032814
10727 0.0093005 -2.0274 0.98974 -0.0013792 0.0032446
10730 0.0090505 -2.0394 0.98987 -0.00083191 0.0032527
10734 0.0093505 -2.0251 0.98971 -0.0021522 0.0032440
10743 0.0091505 -2.0346 0.98982 -0.0014591 0.0032458
10752 0.0092005 -2.0322 0.98980 0.00099080 0.0032595
10753 0.010751 -1.9639 0.98839 0.0030248 0.0032764
10763 0.010651 -1.9680 0.98851 -0.0012573 0.0032484
10770 0.0088004 -2.0517 0.98998 -0.00023251 0.0032521
10771 0.010251 -1.9848 0.98897 -0.0014802 0.0032489
10772 0.011201 -1.9459 0.98772 0.0028819 0.0032751
10774 0.0086004 -2.0617 0.99004 0.00065698 0.0032581
10783 0.011151 -1.9478 0.98780 0.0031661 0.0032819
10786 0.0082504 -2.0799 0.99010 -0.0024313 0.0032440
10790 0.0096005 -2.0135 0.98954 -0.0022034 0.0032429
10794 0.0094005 -2.0227 0.98968 -0.00072036 0.0032482
10800 0.010151 -1.9891 0.98907 -0.0020329 0.0032433
10801 0.0094005 -2.0227 0.98968 -0.0020518 0.0032434
10807 0.0096005 -2.0135 0.98954 0.00043741 0.0032549
10817 0.0096005 -2.0135 0.98954 -0.0022225 0.0032420
10822 0.010401 -1.9784 0.98881 0.0018575 0.0032707
10823 0.0098005 -2.0045 0.98939 -0.0032495 0.0032390
10824 0.0093005 -2.0274 0.98974 0.00042825 0.0032630
10830 0.0095005 -2.0181 0.98961 -0.0024136 0.0032439
10831 0.0095505 -2.0158 0.98958 -0.00040826 0.0032506
10832 0.0090505 -2.0394 0.98987 -0.00096075 0.0032487
10834 0.0099505 -1.9978 0.98927 -0.0019571 0.0032452
10843 0.0088004 -2.0517 0.98998 -0.0012544 0.0032449
10850 0.0091505 -2.0346 0.98982 0.00035588 0.0032539
10858 0.010651 -1.9680 0.98851 0.00032215 0.0032577
1086 0.010451 -1.9763 0.98876 0.00084301 0.0032631
10862 0.0093005 -2.0274 0.98974 -0.0023411 0.0032416
1087 0.0099005 -2.0000 0.98931 0.0010027 0.0032606
10875 0.0088004 -2.0517 0.98998 -0.0016082 0.0032436
10877 0.0094005 -2.0227 0.98968 -0.0025020 0.0032427
10885 0.010651 -1.9680 0.98851 1.1470e-05 0.0032586
10887 0.0091505 -2.0346 0.98982 -0.0015605 0.0032432
10888 0.010151 -1.9891 0.98907 -0.0022982 0.0032416
10891 0.011251 -1.9439 0.98762 0.0040745 0.0032821
10894 0.0092505 -2.0298 0.98977 0.0017486 0.0032652
10895 0.012251 -1.9065 0.98592 0.0025403 0.0032831
10897 0.0095005 -2.0181 0.98961 -0.0016586 0.0032451
10898 0.0086004 -2.0617 0.99004 -0.00030030 0.0032589
1090 0.0094505 -2.0204 0.98965 -0.00029479 0.0032492
10904 0.010701 -1.9659 0.98845 0.00073477 0.0032623
10909 0.0099505 -1.9978 0.98927 4.5982e-05 0.0032611
10914 0.0098005 -2.0045 0.98939 -0.0025650 0.0032416
10915 0.0099505 -1.9978 0.98927 0.00010601 0.0032629
10917 0.010101 -1.9912 0.98912 -0.0021417 0.0032472
10921 0.0098505 -2.0022 0.98935 0.00012708 0.0032570
10923 0.0097005 -2.0090 0.98946 -0.0023495 0.0032452
10926 0.0099505 -1.9978 0.98927 0.00088296 0.0032653
10927 0.0095005 -2.0181 0.98961 -0.00052771 0.0032538
10931 0.0096505 -2.0112 0.98950 -0.0016232 0.0032477
10932 0.011301 -1.9420 0.98754 0.0030384 0.0032737
10936 0.0096005 -2.0135 0.98954 -0.0020339 0.0032441
10937 0.0099005 -2.0000 0.98931 -0.0027155 0.0032400
10941 0.010001 -1.9956 0.98922 0.0010001 0.0032661
10942 0.0085004 -2.0669 0.99006 -0.0026131 0.0032407
10948 0.0090005 -2.0418 0.98990 -0.00062660 0.0032473
10949 0.0091505 -2.0346 0.98982 -0.0013293 0.0032462
10953 0.011351 -1.9400 0.98746 0.0037208 0.0032813
1096 0.0089004 -2.0467 0.98994 -0.0020663 0.0032429
10964 0.0098505 -2.0022 0.98935 -0.00075564 0.0032527
10967 0.013751 -1.8557 0.98417 0.0063067 0.0033106
10970 0.010701 -1.9659 0.98845 -0.0018967 0.0032486
10974 0.0090505 -2.0394 0.98987 -0.0018974 0.0032443
10975 0.0089004 -2.0467 0.98994 -0.0012123 0.0032492
1098 0.010751 -1.9639 0.98839 0.00036603 0.0032560
10980 0.0096005 -2.0135 0.98954 3.7528e-06 0.0032568
10995 0.010251 -1.9848 0.98897 0.00021274 0.0032546
10997 0.010501 -1.9742 0.98870 -0.0026533 0.0032427
10998 0.010601 -1.9700 0.98857 -0.00079801 0.0032555
11 0.010051 -1.9934 0.98917 -0.00029961 0.0032503
110 0.0093505 -2.0251 0.98971 0.0010074 0.0032626
11001 0.010101 -1.9912 0.98912 -0.0016784 0.0032478
1101 0.0089504 -2.0443 0.98992 -0.0018976 0.0032436
11012 0.0093505 -2.0251 0.98971 0.00091456 0.0032624
11015 0.011051 -1.9518 0.98794 0.0016290 0.0032663
11016 0.011651 -1.9286 0.98693 0.0059699 0.0033048
1102 0.010701 -1.9659 0.98845 -0.0027866 0.0032453
11022 0.0094505 -2.0204 0.98965 -0.0023528 0.0032406
11025 0.0086004 -2.0617 0.99004 -0.00067731 0.0032476
11036 0.010551 -1.9721 0.98865 0.0045777 0.0032885
11038 0.0089004 -2.0467 0.98994 -0.0012916 0.0032480
11039 0.0096505 -2.0112 0.98950 -0.00010475 0.0032563
1104 0.013051 -1.8787 0.98488 0.0070388 0.0033054
11045 0.0094505 -2.0204 0.98965 -0.00090808 0.0032487
11047 0.0097505 -2.0067 0.98943 -0.0010169 0.0032536
11048 0.0090005 -2.0418 0.98990 -0.00068780 0.0032467
11053 0.010551 -1.9721 0.98865 0.00025268 0.0032619
11055 0.0091005 -2.0370 0.98985 -0.0021318 0.0032409
11056 0.0098005 -2.0045 0.98939 -0.00015092 0.0032533
11060 0.0099505 -1.9978 0.98927 -0.00040991 0.0032569
11061 0.010451 -1.9763 0.98876 -0.0015430 0.0032492
11062 0.0095505 -2.0158 0.98958 -0.0022247 0.0032430
11063 0.011701 -1.9267 0.98688 0.00062838 0.0032757
11066 0.0092505 -2.0298 0.98977 0.0010522 0.0032569
1107 0.010001 -1.9956 0.98922 -0.0031600 0.0032403
11080 0.011551 -1.9324 0.98714 0.0035103 0.0032827
11082 0.0099505 -1.9978 0.98927 0.00065019 0.0032618
11094 0.0093005 -2.0274 0.98974 0.00055955 0.0032545
11097 0.010601 -1.9700 0.98857 0.0033965 0.0032781
11099 0.0096005 -2.0135 0.98954 -0.0014246 0.0032475
111 0.010051 -1.9934 0.98917 -0.00018665 0.0032547
11107 0.010501 -1.9742 0.98870 0.00059921 0.0032609
11109 0.0095505 -2.0158 0.98958 -0.0015392 0.0032479
11114 0.012001 -1.9156 0.98633 0.0045640 0.0032931
1112 0.0083504 -2.0747 0.99009 -0.00023440 0.0032523
11129 0.010201 -1.9869 0.98902 0.0027749 0.0032776
11131 0.0087004 -2.0567 0.99001 0.00034331 0.0032544
11135 0.0095005 -2.0181 0.98961 -0.00069312 0.0032507
11138 0.0090005 -2.0418 0.98990 -0.0013500 0.0032480
11139 0.0091505 -2.0346 0.98982 -0.0016243 0.0032447
11145 0.0097005 -2.0090 0.98946 -0.0021064 0.0032451
11152 0.0092005 -2.0322 0.98980 -0.0020120 0.0032415
11153 0.0086504 -2.0592 0.99002 -8.0603e-05 0.0032522
11154 0.0086504 -2.0592 0.99002 -0.00051405 0.0032473
11155 0.0099005 -2.0000 0.98931 -0.0021546 0.0032442
11156 0.0097005 -2.0090 0.98946 -0.0032381 0.0032379
11157 0.0092005 -2.0322 0.98980 -0.0017932 0.0032435
11159 0.0099005 -2.0000 0.98931 0.00015612 0.0032585
11160 0.0084504 -2.0694 0.99007 7.3137e-05 0.0032546
11163 0.0095505 -2.0158 0.98958 -0.0016506 0.0032476
11164 0.0098505 -2.0022 0.98935 -0.00053269 0.0032551
11165 0.0097505 -2.0067 0.98943 -0.0021735 0.0032458
11166 0.0095005 -2.0181 0.98961 0.00084036 0.0032612
11167 0.010351 -1.9805 0.98886 -0.00092988 0.0032506
11168 0.011001 -1.9538 0.98805 -7.0448e-07 0.0032594
11173 0.011051 -1.9518 0.98794 -0.0019701 0.0032470
11177 0.011001 -1.9538 0.98805 0.0045445 0.0032890
11184 0.0095505 -2.0158 0.98958 -0.0019453 0.0032467
11190 0.0098505 -2.0022 0.98935 -0.0015812 0.0032496
11191 0.0095505 -2.0158 0.98958 -0.0018979 0.0032481
11193 0.0088504 -2.0492 0.98996 -0.00036385 0.0032523
11200 0.013951 -1.8493 0.98391 0.011139 0.0033698
11201 0.010651 -1.9680 0.98851 1.1117e-05 0.0032625
11202 0.0098005 -2.0045 0.98939 -0.0017597 0.0032459
11203 0.0095505 -2.0158 0.98958 -0.0013322 0.0032483
11204 0.010851 -1.9598 0.98826 -0.00055587 0.0032529
11209 0.013601 -1.8605 0.98429 0.0085056 0.0033383
1121 0.010151 -1.9891 0.98907 -0.00014696 0.0032573
11214 0.0096005 -2.0135 0.98954 -0.0015103 0.0032451
11218 0.0092005 -2.0322 0.98980 -0.00037810 0.0032531
11219 0.0099005 -2.0000 0.98931 0.0010243 0.0032586
11220 0.011351 -1.9400 0.98746 0.0049069 0.0032914
11222 0.0093005 -2.0274 0.98974 0.00070795 0.0032587
11223 0.010651 -1.9680 0.98851 0.00012124 0.0032626
11229 0.0089504 -2.0443 0.98992 -0.0011351 0.0032468
11230 0.0080504 -2.0907 0.99012 -0.0015356 0.0032454
11233 0.0096005 -2.0135 0.98954 -0.00027452 0.0032588
11236 0.010251 -1.9848 0.98897 0.0032091 0.0032776
11249 0.0095505 -2.0158 0.98958 -0.0027000 0.0032420
1125 0.010101 -1.9912 0.98912 0.0015278 0.0032615
11253 0.0093005 -2.0274 0.98974 -0.0017359 0.0032449
11254 0.011201 -1.9459 0.98772 -0.00051050 0.0032598
11262 0.0098505 -2.0022 0.98935 -0.0017788 0.0032461
11265 0.010501 -1.9742 0.98870 -0.0024919 0.0032464
11275 0.010151 -1.9891 0.98907 -0.0018513 0.0032467
11276 0.0094005 -2.0227 0.98968 0.00028131 0.0032650
11280 0.0085504 -2.0643 0.99005 0.00013191 0.0032526
11285 0.010451 -1.9763 0.98876 -2.8667e-05 0.0032603
11286 0.0082004 -2.0826 0.99011 -0.00093247 0.0032477
11288 0.0092505 -2.0298 0.98977 0.0013031 0.0032633
11291 0.0084004 -2.0720 0.99008 0.00015772 0.0032576
11292 0.0095505 -2.0158 0.98958 -0.0034884 0.0032369
11294 0.0092505 -2.0298 0.98977 2.4037e-05 0.0032544
11299 0.010201 -1.9869 0.98902 0.0016199 0.0032724
113 0.010451 -1.9763 0.98876 0.00018716 0.0032596
11303 0.010101 -1.9912 0.98912 0.00065403 0.0032567
11304 0.0085004 -2.0669 0.99006 -0.0011456 0.0032466
1131 0.010901 -1.9578 0.98819 0.0010630 0.0032669
11315 0.010501 -1.9742 0.98870 0.0020657 0.0032738
11318 0.0093505 -2.0251 0.98971 -0.00045083 0.0032507
11319 0.010151 -1.9891 0.98907 0.0019274 0.0032663
11320 0.010301 -1.9826 0.98891 0.00033502 0.0032577
11325 0.0094505 -2.0204 0.98965 -0.00067491 0.0032602
11328 0.0095005 -2.0181 0.98961 0.00075951 0.0032572
11331 0.0080004 -2.0934 0.99013 -0.00011697 0.0032512
11342 0.0095005 -2.0181 0.98961 -0.00069549 0.0032492
11345 0.010901 -1.9578 0.98819 0.0033257 0.0032755
11347 0.0087504 -2.0542 0.98999 -0.0012812 0.0032464
11354 0.0096505 -2.0112 0.98950 -0.00096028 0.0032507
11356 0.010601 -1.9700 0.98857 -0.00099825 0.0032571
11361 0.010151 -1.9891 0.98907 -0.0012401 0.0032506
11362 0.0095005 -2.0181 0.98961 -0.0017687 0.0032465
11363 0.0089504 -2.0443 0.98992 -9.9848e-05 0.0032551
11366 0.010551 -1.9721 0.98865 -7.1618e-05 0.0032599
11367 0.0099005 -2.0000 0.98931 -0.00076031 0.0032525
11368 0.010201 -1.9869 0.98902 0.0021645 0.0032718
11373 0.010951 -1.9558 0.98812 0.00072256 0.0032606
11377 0.0098505 -2.0022 0.98935 0.00090911 0.0032645
11382 0.010251 -1.9848 0.98897 -0.00064945 0.0032514
11383 0.010701 -1.9659 0.98845 -0.0037447 0.0032409
11389 0.0095005 -2.0181 0.98961 -0.00030853 0.0032527
11390 0.0091005 -2.0370 0.98985 0.00064890 0.0032564
11394 0.0094005 -2.0227 0.98968 -0.00048836 0.0032507
11397 0.0095005 -2.0181 0.98961 -0.0010326 0.0032507
114 0.0094505 -2.0204 0.98965 -0.0021767 0.0032481
1140 0.010451 -1.9763 0.98876 -0.0021410 0.0032459
11401 0.0096505 -2.0112 0.98950 0.00071828 0.0032669
11405 0.0099005 -2.0000 0.98931 -0.00029574 0.0032521
1141 0.0099005 -2.0000 0.98931 -0.0027809 0.0032422
11415 0.011401 -1.9381 0.98739 0.0017729 0.0032689
11416 0.010051 -1.9934 0.98917 0.0014899 0.0032674
11417 0.010651 -1.9680 0.98851 0.00031047 0.0032537
11421 0.010501 -1.9742 0.98870 -0.0019070 0.0032465
11422 0.0093005 -2.0274 0.98974 -0.00031434 0.0032526
11423 0.0094505 -2.0204 0.98965 -0.0013439 0.0032478
11427 0.0096505 -2.0112 0.98950 0.0017232 0.0032694
11437 0.0097505 -2.0067 0.98943 -0.0012179 0.0032492
11449 0.010151 -1.9891 0.98907 0.00058170 0.0032547
11459 0.0080504 -2.0907 0.99012 -0.0018438 0.0032426
1146 0.0089504 -2.0443 0.98992 -0.00091711 0.0032486
11468 0.0088004 -2.0517 0.98998 -0.0015261 0.0032442
11469 0.010301 -1.9826 0.98891 -0.0011273 0.0032497
11475 0.0096505 -2.0112 0.98950 -0.0023429 0.0032417
11480 0.011101 -1.9498 0.98788 0.0033754 0.0032723
11484 0.0082504 -2.0799 0.99010 -0.0015653 0.0032436
11489 0.0087004 -2.0567 0.99001 -7.9021e-05 0.0032515
11494 0.011201 -1.9459 0.98772 -0.00097019 0.0032564
11497 0.0099505 -1.9978 0.98927 0.0018605 0.0032641
11498 0.010051 -1.9934 0.98917 -0.00015417 0.0032685
115 0.010201 -1.9869 0.98902 -0.0017818 0.0032477
1150 0.010201 -1.9869 0.98902 1.4778e-06 0.0032723
11500 0.0090005 -2.0418 0.98990 -0.00015207 0.0032518
11505 0.010701 -1.9659 0.98845 -0.0010933 0.0032511
11506 0.010551 -1.9721 0.98865 0.00070607 0.0032690
11507 0.0090005 -2.0418 0.98990 -0.0015037 0.0032464
11510 0.0099505 -1.9978 0.98927 0.00044347 0.0032599
11517 0.010501 -1.9742 0.98870 -0.00071649 0.0032528
11520 0.010151 -1.9891 0.98907 -0.00064774 0.0032482
11531 0.0096005 -2.0135 0.98954 -0.0014042 0.0032466
11532 0.010151 -1.9891 0.98907 -0.00069569 0.0032529
11535 0.011701 -1.9267 0.98688 0.0041923 0.0032822
11536 0.0089004 -2.0467 0.98994 -0.00081242 0.0032476
11537 0.012551 -1.8958 0.98547 0.0076779 0.0033224
11539 0.012051 -1.9137 0.98625 0.0034633 0.0032839
