locus prob log10(PO) qval alpha fst
10112 0.0097505 -2.0067 0.98898 0.0011879 0.0033910
10115 0.0092505 -2.0298 0.98946 -0.00036577 0.0033721
1012 0.010001 -1.9956 0.98867 -0.0029776 0.0033651
10120 0.010551 -1.9721 0.98762 0.00047461 0.0033824
10123 0.0086004 -2.0617 0.98982 0.00038366 0.0033772
10127 0.010601 -1.9700 0.98750 -0.00086275 0.0033831
1013 0.010601 -1.9700 0.98750 -0.00046670 0.0033771
10133 0.011201 -1.9459 0.98538 0.00075730 0.0033931
10137 0.010801 -1.9618 0.98692 -0.00032284 0.0033798
10142 0.010051 -1.9934 0.98859 -0.0025000 0.0033681
10150 0.010151 -1.9891 0.98842 0.0023471 0.0033895
10156 0.011101 -1.9498 0.98579 0.0012413 0.0033939
10158 0.011601 -1.9305 0.98337 0.0054921 0.0034202
10160 0.010901 -1.9578 0.98661 0.0013469 0.0033952
10166 0.010651 -1.9680 0.98737 -0.0010845 0.0033756
1017 0.010701 -1.9659 0.98721 0.0013482 0.0033882
10171 0.0090005 -2.0418 0.98963 -0.0025308 0.0033639
10177 0.0095005 -2.0181 0.98925 -0.00098400 0.0033726
10178 0.0096505 -2.0112 0.98909 -0.00070984 0.0033740
1018 0.010401 -1.9784 0.98797 0.00050804 0.0033839
10180 0.0095005 -2.0181 0.98925 0.00038461 0.0033770
10183 0.0097005 -2.0090 0.98904 -0.0015338 0.0033720
10185 0.011001 -1.9538 0.98622 0.00055358 0.0033910
10187 0.010151 -1.9891 0.98842 0.00079767 0.0033951
1019 0.010701 -1.9659 0.98721 0.0040141 0.0034100
10195 0.012151 -1.9101 0.98003 0.0028488 0.0033951
10198 0.0084004 -2.0720 0.98987 -0.0019183 0.0033679
10200 0.0098005 -2.0045 0.98893 -0.0014092 0.0033690
10201 0.010151 -1.9891 0.98842 -0.00052186 0.0033730
10202 0.0090505 -2.0394 0.98960 -0.0019511 0.0033673
10203 0.0097005 -2.0090 0.98904 -0.0020423 0.0033699
10221 0.0092505 -2.0298 0.98946 -0.0020293 0.0033697
10225 0.010201 -1.9869 0.98833 -0.0013533 0.0033710
10228 0.010951 -1.9558 0.98641 0.0029743 0.0033962
10233 0.010001 -1.9956 0.98867 0.00094490 0.0033857
10236 0.011401 -1.9381 0.98449 0.00060957 0.0033920
10248 0.0088004 -2.0517 0.98974 -0.0012694 0.0033673
10249 0.0096505 -2.0112 0.98909 -0.0013681 0.0033695
10250 0.0079504 -2.0961 0.98994 -0.00044314 0.0033714
10257 0.0096005 -2.0135 0.98915 -0.00055028 0.0033749
10262 0.010401 -1.9784 0.98797 -0.00085319 0.0033764
1027 0.010651 -1.9680 0.98737 7.3102e-05 0.0033871
10271 0.010351 -1.9805 0.98806 0.0011528 0.0033822
10272 0.011301 -1.9420 0.98488 0.0067377 0.0034268
10278 0.0089504 -2.0443 0.98966 -0.00085409 0.0033702
10281 0.0098505 -2.0022 0.98887 -0.0026269 0.0033642
10283 0.0096505 -2.0112 0.98909 -0.0017336 0.0033706
10285 0.0093505 -2.0251 0.98937 0.00037484 0.0033824
10288 0.0096005 -2.0135 0.98915 0.00068167 0.0033790
1030 0.0083504 -2.0747 0.98989 0.0012978 0.0033852
10303 0.0094505 -2.0204 0.98929 -0.0011546 0.0033681
10307 0.0094005 -2.0227 0.98933 -0.0017635 0.0033696
10312 0.011151 -1.9478 0.98556 -4.4974e-05 0.0033822
10313 0.013501 -1.8637 0.97143 0.0099598 0.0034739
10314 0.0086504 -2.0592 0.98980 -0.00085747 0.0033698
10315 0.017351 -1.7531 0.93656 0.017349 0.0035856
10319 0.0095505 -2.0158 0.98920 -0.0010924 0.0033742
10329 0.0089004 -2.0467 0.98969 -0.00072168 0.0033730
10341 0.010101 -1.9912 0.98850 9.6246e-05 0.0033822
10342 0.010451 -1.9763 0.98785 3.7486e-05 0.0033801
10344 0.010801 -1.9618 0.98692 0.00050595 0.0033857
10345 0.0076004 -2.1159 0.98995 -0.00049612 0.0033753
10347 0.011051 -1.9518 0.98604 0.0025534 0.0033952
10352 0.0098505 -2.0022 0.98887 0.00031488 0.0033890
10355 0.011501 -1.9343 0.98387 0.0044848 0.0034202
10364 0.0094505 -2.0204 0.98929 -0.0021782 0.0033675
10366 0.010101 -1.9912 0.98850 -0.0017128 0.0033692
10368 0.0089004 -2.0467 0.98969 -0.0020810 0.0033648
1037 0.0091505 -2.0346 0.98954 -0.00077589 0.0033719
10373 0.0089004 -2.0467 0.98969 0.0013562 0.0033912
10376 0.010351 -1.9805 0.98806 0.00066630 0.0033845
10379 0.0095005 -2.0181 0.98925 -0.0015035 0.0033660
10381 0.010401 -1.9784 0.98797 -0.00023739 0.0033773
10387 0.0097505 -2.0067 0.98898 -0.00079465 0.0033788
10388 0.0093005 -2.0274 0.98941 -0.0020401 0.0033685
10390 0.010101 -1.9912 0.98850 -0.00019784 0.0033802
10392 0.0098505 -2.0022 0.98887 -0.0018320 0.0033720
10395 0.010651 -1.9680 0.98737 0.0015168 0.0033882
10396 0.0092505 -2.0298 0.98946 -0.00082196 0.0033704
10398 0.010101 -1.9912 0.98850 0.00055295 0.0033870
10404 0.0093005 -2.0274 0.98941 0.0010537 0.0033785
1041 0.0081504 -2.0853 0.98993 -0.0010976 0.0033755
10413 0.0084004 -2.0720 0.98987 -0.0016732 0.0033658
10419 0.0086004 -2.0617 0.98982 -0.00041480 0.0033722
1042 0.010701 -1.9659 0.98721 7.5911e-05 0.0033884
10429 0.0091505 -2.0346 0.98954 0.00054585 0.0033831
10434 0.0092505 -2.0298 0.98946 -0.0010393 0.0033710
10440 0.0088504 -2.0492 0.98971 0.00012070 0.0033753
10445 0.0090505 -2.0394 0.98960 0.00052044 0.0033819
10452 0.011001 -1.9538 0.98622 0.0013294 0.0033962
10460 0.010651 -1.9680 0.98737 -0.00013778 0.0033790
10464 0.0091505 -2.0346 0.98954 -0.0033931 0.0033614
10466 0.0093505 -2.0251 0.98937 -0.0021362 0.0033654
10467 0.010301 -1.9826 0.98817 0.0014601 0.0033870
10474 0.010401 -1.9784 0.98797 0.0010381 0.0033947
10477 0.010751 -1.9639 0.98707 -0.0022877 0.0033672
10478 0.0099005 -2.0000 0.98881 -0.0020970 0.0033672
10484 0.010801 -1.9618 0.98692 -0.0012448 0.0033688
10486 0.010251 -1.9848 0.98824 0.0023136 0.0033940
10490 0.0099505 -1.9978 0.98874 -0.00049526 0.0033839
10492 0.0099505 -1.9978 0.98874 7.0191e-06 0.0033816
10498 0.0096505 -2.0112 0.98909 -0.00096677 0.0033740
10500 0.010301 -1.9826 0.98817 0.0030767 0.0034068
10504 0.0098005 -2.0045 0.98893 -0.0022696 0.0033684
10505 0.0092005 -2.0322 0.98950 -0.0016578 0.0033687
10508 0.0088004 -2.0517 0.98974 -0.00048479 0.0033768
10512 0.0091505 -2.0346 0.98954 -0.0011707 0.0033713
10513 0.0088504 -2.0492 0.98971 -0.0011013 0.0033705
10515 0.010251 -1.9848 0.98824 0.0013120 0.0033845
10516 0.0095505 -2.0158 0.98920 -0.00015939 0.0033809
10517 0.0093005 -2.0274 0.98941 -0.0016459 0.0033699
10520 0.010551 -1.9721 0.98762 0.0028273 0.0033977
10521 0.0093505 -2.0251 0.98937 -0.0013863 0.0033709
10527 0.0094505 -2.0204 0.98929 -0.0020997 0.0033666
10529 0.010051 -1.9934 0.98859 -0.0012323 0.0033777
1053 0.010601 -1.9700 0.98750 9.0174e-05 0.0033800
10542 0.0096505 -2.0112 0.98909 6.3081e-05 0.0033788
10548 0.010601 -1.9700 0.98750 0.0012230 0.0033926
10553 0.0096005 -2.0135 0.98915 -0.0017336 0.0033794
10562 0.010551 -1.9721 0.98762 0.0010631 0.0033932
10564 0.0086004 -2.0617 0.98982 -0.0024014 0.0033637
10565 0.010251 -1.9848 0.98824 0.00030740 0.0033810
10567 0.010501 -1.9742 0.98773 -0.00073853 0.0033769
10569 0.0087504 -2.0542 0.98976 -0.0014092 0.0033688
1057 0.0084004 -2.0720 0.98987 -0.0022170 0.0033664
10571 0.0097005 -2.0090 0.98904 -0.0019013 0.0033682
10579 0.0087004 -2.0567 0.98978 -0.0021221 0.0033654
1058 0.0085504 -2.0643 0.98983 -0.0013510 0.0033710
10587 0.0080504 -2.0907 0.98993 -0.0013069 0.0033665
10589 0.010201 -1.9869 0.98833 -0.0029751 0.0033620
10591 0.0099005 -2.0000 0.98881 -0.0019781 0.0033687
10592 0.011201 -1.9459 0.98538 0.0026510 0.0034035
10598 0.010701 -1.9659 0.98721 -0.00070335 0.0033752
10604 0.0095005 -2.0181 0.98925 -0.0011931 0.0033719
10605 0.0090505 -2.0394 0.98960 -0.0018589 0.0033664
10607 0.010101 -1.9912 0.98850 -0.00016231 0.0033726
10620 0.0093505 -2.0251 0.98937 -0.0018871 0.0033675
10624 0.011401 -1.9381 0.98449 0.0024018 0.0033969
10631 0.0089004 -2.0467 0.98969 -0.00018680 0.0033749
10635 0.0088504 -2.0492 0.98971 -0.0018500 0.0033667
10637 0.0086504 -2.0592 0.98980 -0.00053436 0.0033745
1064 0.0091505 -2.0346 0.98954 -0.0023744 0.0033650
10640 0.0095505 -2.0158 0.98920 0.0022982 0.0034022
10648 0.0099005 -2.0000 0.98881 -0.00041746 0.0033770
10654 0.0088004 -2.0517 0.98974 -0.0018473 0.0033689
10660 0.0090005 -2.0418 0.98963 -0.0011024 0.0033707
10661 0.010551 -1.9721 0.98762 -0.00020780 0.0033794
10662 0.0096505 -2.0112 0.98909 0.00013090 0.0033793
10664 0.0096505 -2.0112 0.98909 -0.0024371 0.0033639
10665 0.0088504 -2.0492 0.98971 -0.00064325 0.0033696
10682 0.0097505 -2.0067 0.98898 0.0012135 0.0033922
10689 0.011801 -1.9229 0.98222 0.0069248 0.0034362
10692 0.0099505 -1.9978 0.98874 -0.00048621 0.0033770
10693 0.0087004 -2.0567 0.98978 -0.0028231 0.0033632
10700 0.0095505 -2.0158 0.98920 -0.00053770 0.0033762
10704 0.012701 -1.8906 0.97621 0.0087229 0.0034464
10706 0.0092505 -2.0298 0.98946 0.00072487 0.0033831
1071 0.0097005 -2.0090 0.98904 -0.0027058 0.0033647
10711 0.0088504 -2.0492 0.98971 -0.0015253 0.0033679
10715 0.0098505 -2.0022 0.98887 -0.00081342 0.0033768
10719 0.0090505 -2.0394 0.98960 -0.00056996 0.0033724
1072 0.010851 -1.9598 0.98677 0.0011285 0.0033848
10721 0.0095505 -2.0158 0.98920 0.00074657 0.0033923
10727 0.010051 -1.9934 0.98859 -0.0022300 0.0033672
10730 0.0097005 -2.0090 0.98904 -0.00066780 0.0033734
10734 0.010351 -1.9805 0.98806 -0.00082148 0.0033731
10743 0.0092005 -2.0322 0.98950 -0.0019037 0.0033675
10752 0.0098005 -2.0045 0.98893 0.00024876 0.0033838
10753 0.0098005 -2.0045 0.98893 0.0033078 0.0034021
10763 0.0090505 -2.0394 0.98960 -0.0011186 0.0033678
10770 0.0082504 -2.0799 0.98991 -0.0018030 0.0033684
10771 0.0086504 -2.0592 0.98980 -0.0031672 0.0033626
10772 0.0088004 -2.0517 0.98974 0.0017486 0.0033845
10774 0.011101 -1.9498 0.98579 0.0018364 0.0034041
10783 0.010001 -1.9956 0.98867 -0.00054409 0.0033780
10786 0.0094005 -2.0227 0.98933 -0.0020652 0.0033667
10790 0.0096005 -2.0135 0.98915 -0.0014947 0.0033667
10794 0.0082504 -2.0799 0.98991 -0.0015759 0.0033669
10800 0.0096005 -2.0135 0.98915 -0.0016926 0.0033715
10801 0.0091005 -2.0370 0.98957 -0.0017241 0.0033676
10807 0.0097005 -2.0090 0.98904 -0.0010681 0.0033768
10817 0.0083004 -2.0773 0.98990 -0.00028470 0.0033742
10822 0.0096005 -2.0135 0.98915 0.0017308 0.0033921
10823 0.010001 -1.9956 0.98867 -4.9575e-05 0.0033812
10824 0.0099505 -1.9978 0.98874 0.00056705 0.0033867
10830 0.0099505 -1.9978 0.98874 -0.0028951 0.0033673
10831 0.014651 -1.8277 0.96134 0.0088845 0.0034545
10832 0.0091005 -2.0370 0.98957 0.00098993 0.0033840
10834 0.0076504 -2.1130 0.98995 0.00029861 0.0033792
10843 0.010351 -1.9805 0.98806 -0.0025826 0.0033639
10850 0.011051 -1.9518 0.98604 0.0024624 0.0033993
10858 0.011201 -1.9459 0.98538 0.00094416 0.0033897
1086 0.0091005 -2.0370 0.98957 0.0011731 0.0033879
10862 0.010301 -1.9826 0.98817 -0.00098544 0.0033735
1087 0.010201 -1.9869 0.98833 0.00043981 0.0033823
10875 0.0098005 -2.0045 0.98893 -0.0022117 0.0033672
10877 0.010651 -1.9680 0.98737 -0.0021502 0.0033692
10885 0.0099005 -2.0000 0.98881 -0.00080008 0.0033729
10887 0.010101 -1.9912 0.98850 -0.0022401 0.0033686
10888 0.0094005 -2.0227 0.98933 -0.0032239 0.0033645
10891 0.0089504 -2.0443 0.98966 -0.0023509 0.0033668
10894 0.0092505 -2.0298 0.98946 0.00045975 0.0033789
10895 0.0089504 -2.0443 0.98966 -0.00017732 0.0033790
10897 0.0080004 -2.0934 0.98994 -0.00082013 0.0033710
10898 0.0096005 -2.0135 0.98915 0.00040333 0.0033856
1090 0.0093005 -2.0274 0.98941 -0.0010874 0.0033703
10904 0.0088004 -2.0517 0.98974 -0.0013379 0.0033671
10909 0.0096005 -2.0135 0.98915 -0.0020895 0.0033659
10914 0.0097005 -2.0090 0.98904 -0.0016278 0.0033712
10915 0.0098505 -2.0022 0.98887 0.00072327 0.0033895
10917 0.0089504 -2.0443 0.98966 -0.0016310 0.0033704
10921 0.0095005 -2.0181 0.98925 -0.00093595 0.0033709
10923 0.0093505 -2.0251 0.98937 -0.00061198 0.0033764
10926 0.0095505 -2.0158 0.98920 0.0012197 0.0033910
10927 0.0073504 -2.1305 0.98996 -0.0011024 0.0033697
10931 0.0083504 -2.0747 0.98989 -0.0017899 0.0033678
10932 0.011401 -1.9381 0.98449 0.0051022 0.0034120
10936 0.0094505 -2.0204 0.98929 -0.00087123 0.0033732
10937 0.0088004 -2.0517 0.98974 -0.0020134 0.0033643
10941 0.0092005 -2.0322 0.98950 0.0021005 0.0033933
10942 0.0085504 -2.0643 0.98983 -0.0022107 0.0033634
10948 0.010001 -1.9956 0.98867 0.0012950 0.0033897
10949 0.011351 -1.9400 0.98467 -0.0014342 0.0033749
10953 0.0096505 -2.0112 0.98909 0.0014122 0.0033920
1096 0.0085004 -2.0669 0.98985 -0.0019260 0.0033688
10964 0.010551 -1.9721 0.98762 0.0014042 0.0033952
10967 0.012051 -1.9137 0.98057 0.0057697 0.0034249
10970 0.0096005 -2.0135 0.98915 -0.00070945 0.0033754
10974 0.0093505 -2.0251 0.98937 -0.0013879 0.0033698
10975 0.0099005 -2.0000 0.98881 -0.0016467 0.0033680
1098 0.0085004 -2.0669 0.98985 0.00058590 0.0033800
10980 0.010551 -1.9721 0.98762 0.00023067 0.0033877
10995 0.010951 -1.9558 0.98641 0.00088261 0.0033934
10997 0.0092005 -2.0322 0.98950 -0.0020036 0.0033679
10998 0.0090505 -2.0394 0.98960 0.00075798 0.0033780
11 0.0086504 -2.0592 0.98980 -0.00030092 0.0033771
110 0.010751 -1.9639 0.98707 -0.00022717 0.0033825
11001 0.0093005 -2.0274 0.98941 -0.0018355 0.0033724
1101 0.0096005 -2.0135 0.98915 -0.0026268 0.0033666
11012 0.010251 -1.9848 0.98824 0.00071533 0.0033853
11015 0.010101 -1.9912 0.98850 -0.0021154 0.0033689
11016 0.012751 -1.8889 0.97602 0.0063314 0.0034384
1102 0.0089004 -2.0467 0.98969 -0.0016096 0.0033688
11022 0.010001 -1.9956 0.98867 -0.0029539 0.0033628
11025 0.0096505 -2.0112 0.98909 -0.0016483 0.0033702
11036 0.010001 -1.9956 0.98867 0.0012861 0.0033844
11038 0.0080504 -2.0907 0.98993 -0.00047269 0.0033702
11039 0.010951 -1.9558 0.98641 0.0013902 0.0033937
1104 0.012251 -1.9065 0.97970 0.0071917 0.0034369
11045 0.010451 -1.9763 0.98785 -0.00048099 0.0033814
11047 0.0085504 -2.0643 0.98983 -0.0013536 0.0033687
11048 0.010001 -1.9956 0.98867 0.00018836 0.0033817
11053 0.011351 -1.9400 0.98467 0.0015608 0.0033913
11055 0.0089504 -2.0443 0.98966 -0.0016464 0.0033665
11056 0.0084004 -2.0720 0.98987 0.00027243 0.0033743
11060 0.010201 -1.9869 0.98833 0.00054811 0.0033879
11061 0.0097005 -2.0090 0.98904 0.00041757 0.0033806
11062 0.0094505 -2.0204 0.98929 -0.0013783 0.0033754
11063 0.010351 -1.9805 0.98806 0.0015592 0.0033913
11066 0.010551 -1.9721 0.98762 0.00089763 0.0033858
1107 0.0098005 -2.0045 0.98893 -0.0011993 0.0033702
11080 0.010501 -1.9742 0.98773 0.0029926 0.0034012
11082 0.010301 -1.9826 0.98817 -0.0021493 0.0033675
11094 0.0093505 -2.0251 0.98937 -0.00028752 0.0033788
11097 0.011001 -1.9538 0.98622 0.0042931 0.0034064
11099 0.0089004 -2.0467 0.98969 -0.00091429 0.0033769
111 0.0097005 -2.0090 0.98904 0.00076922 0.0033807
11107 0.010551 -1.9721 0.98762 0.00095164 0.0033869
11109 0.0095005 -2.0181 0.98925 -0.0030463 0.0033664
11114 0.0097505 -2.0067 0.98898 -0.00036521 0.0033757
1112 0.0094505 -2.0204 0.98929 0.00090635 0.0033789
11129 0.010551 -1.9721 0.98762 0.0025398 0.0034102
11131 0.010701 -1.9659 0.98721 0.00045897 0.0033842
11135 0.0087504 -2.0542 0.98976 -0.0012244 0.0033674
11138 0.0098005 -2.0045 0.98893 -0.0019689 0.0033682
11139 0.010801 -1.9618 0.98692 -0.0025277 0.0033644
11145 0.0087004 -2.0567 0.98978 -0.0018077 0.0033651
11152 0.0091005 -2.0370 0.98957 -0.0021203 0.0033658
11153 0.010151 -1.9891 0.98842 -0.00093655 0.0033781
11154 0.0099505 -1.9978 0.98874 -0.0018172 0.0033691
11155 0.0091005 -2.0370 0.98957 -0.0017135 0.0033760
11156 0.011151 -1.9478 0.98556 0.0050435 0.0034123
11157 0.010051 -1.9934 0.98859 -0.0025340 0.0033647
11159 0.010351 -1.9805 0.98806 -0.0013972 0.0033710
11160 0.010851 -1.9598 0.98677 0.0025327 0.0033959
11163 0.010051 -1.9934 0.98859 -0.0014951 0.0033717
11164 0.0096005 -2.0135 0.98915 0.0010478 0.0033840
11165 0.0093005 -2.0274 0.98941 -0.0029645 0.0033626
11166 0.0094505 -2.0204 0.98929 0.00080903 0.0033867
11167 0.011151 -1.9478 0.98556 0.0038329 0.0034080
11168 0.010301 -1.9826 0.98817 0.00082488 0.0033825
11173 0.0088504 -2.0492 0.98971 -0.0019849 0.0033659
11177 0.011401 -1.9381 0.98449 0.0050944 0.0034185
11184 0.0088004 -2.0517 0.98974 -0.0021856 0.0033690
11190 0.0088004 -2.0517 0.98974 -0.0011614 0.0033742
11191 0.010451 -1.9763 0.98785 -0.0020199 0.0033708
11193 0.0094505 -2.0204 0.98929 -0.0028305 0.0033650
11200 0.013851 -1.8525 0.96883 0.0094125 0.0034824
11201 0.010701 -1.9659 0.98721 0.0014440 0.0033898
11202 0.0088504 -2.0492 0.98971 -0.0027867 0.0033627
11203 0.010001 -1.9956 0.98867 0.00033083 0.0033851
11204 0.0098505 -2.0022 0.98887 -0.00096021 0.0033816
11209 0.014051 -1.8462 0.96482 0.0086755 0.0034570
1121 0.0090005 -2.0418 0.98963 -0.00063355 0.0033731
11214 0.010151 -1.9891 0.98842 -0.00044492 0.0033741
11218 0.0094005 -2.0227 0.98933 -0.0015478 0.0033689
11219 0.010601 -1.9700 0.98750 0.0031835 0.0033959
11220 0.0089504 -2.0443 0.98966 0.0010744 0.0033853
11222 0.0094005 -2.0227 0.98933 -6.5315e-05 0.0033749
11223 0.0088004 -2.0517 0.98974 0.00066793 0.0033820
11229 0.0096505 -2.0112 0.98909 0.0018101 0.0033858
11230 0.010001 -1.9956 0.98867 -0.0019731 0.0033668
11233 0.010751 -1.9639 0.98707 0.00075872 0.0033883
11236 0.0094005 -2.0227 0.98933 -0.0013826 0.0033665
11249 0.0089504 -2.0443 0.98966 -0.0017658 0.0033670
1125 0.010501 -1.9742 0.98773 0.0020166 0.0033899
11253 0.0094505 -2.0204 0.98929 -0.00070803 0.0033738
11254 0.0097505 -2.0067 0.98898 0.00076679 0.0033877
11262 0.0092005 -2.0322 0.98950 -0.0017008 0.0033665
11265 0.0090005 -2.0418 0.98963 -0.00051990 0.0033761
11275 0.0094505 -2.0204 0.98929 -0.00086592 0.0033710
11276 0.0092005 -2.0322 0.98950 0.00029057 0.0033807
11280 0.0086504 -2.0592 0.98980 -0.0010859 0.0033725
11285 0.0097505 -2.0067 0.98898 0.0014214 0.0033996
11286 0.0096505 -2.0112 0.98909 -0.0012973 0.0033719
11288 0.0090005 -2.0418 0.98963 0.00035825 0.0033753
11291 0.0095505 -2.0158 0.98920 0.0015419 0.0033900
11292 0.0091505 -2.0346 0.98954 -0.0031065 0.0033610
11294 0.011251 -1.9439 0.98510 4.6936e-05 0.0033782
11299 0.011701 -1.9267 0.98279 0.0047662 0.0034165
113 0.0083004 -2.0773 0.98990 0.00060458 0.0033755
11303 0.0097005 -2.0090 0.98904 -0.00084269 0.0033720
11304 0.010201 -1.9869 0.98833 -0.0013262 0.0033720
1131 0.010251 -1.9848 0.98824 -0.00023013 0.0033848
11315 0.011451 -1.9362 0.98410 0.0039447 0.0034101
11318 0.010451 -1.9763 0.98785 0.00074850 0.0033859
11319 0.0095505 -2.0158 0.98920 -0.00038944 0.0033722
11320 0.0091505 -2.0346 0.98954 -0.0025490 0.0033655
11325 0.0083004 -2.0773 0.98990 0.00016053 0.0033810
11328 0.010301 -1.9826 0.98817 0.0013609 0.0033842
11331 0.010601 -1.9700 0.98750 -0.00078920 0.0033732
11342 0.0093505 -2.0251 0.98937 -0.0015677 0.0033726
11345 0.010251 -1.9848 0.98824 0.00016240 0.0033811
11347 0.010101 -1.9912 0.98850 -0.0033117 0.0033633
11354 0.0090505 -2.0394 0.98960 -0.0033783 0.0033603
11356 0.010051 -1.9934 0.98859 -0.00095614 0.0033782
11361 0.010001 -1.9956 0.98867 0.0014938 0.0033911
11362 0.011551 -1.9324 0.98362 0.00050907 0.0033852
11363 0.010101 -1.9912 0.98850 0.0017991 0.0033920
11366 0.0094505 -2.0204 0.98929 -0.0010487 0.0033706
11367 0.0099505 -1.9978 0.98874 -0.00064508 0.0033787
11368 0.010801 -1.9618 0.98692 0.0025531 0.0033943
11373 0.010651 -1.9680 0.98737 -0.00073109 0.0033798
11377 0.010751 -1.9639 0.98707 0.00043626 0.0033838
11382 0.0095505 -2.0158 0.98920 -0.00074260 0.0033774
11383 0.0096505 -2.0112 0.98909 -0.0021571 0.0033666
11389 0.010501 -1.9742 0.98773 -0.00035191 0.0033826
11390 0.0097505 -2.0067 0.98898 0.00084121 0.0033835
11394 0.0096505 -2.0112 0.98909 -0.00019221 0.0033748
11397 0.0086504 -2.0592 0.98980 -0.00059553 0.0033756
114 0.0099005 -2.0000 0.98881 -0.0025430 0.0033663
1140 0.0094005 -2.0227 0.98933 -0.0022568 0.0033658
11401 0.010201 -1.9869 0.98833 0.0024704 0.0033979
11405 0.010851 -1.9598 0.98677 -0.0023226 0.0033716
1141 0.010101 -1.9912 0.98850 -0.00031128 0.0033777
11415 0.010751 -1.9639 0.98707 0.0048835 0.0034291
11416 0.011001 -1.9538 0.98622 0.00054841 0.0033847
11417 0.011401 -1.9381 0.98449 -0.00084422 0.0033783
11421 0.010001 -1.9956 0.98867 -0.0020299 0.0033680
11422 0.010451 -1.9763 0.98785 0.0014340 0.0033875
11423 0.0092005 -2.0322 0.98950 -0.0014840 0.0033720
11427 0.0096005 -2.0135 0.98915 -0.00023700 0.0033759
11437 0.0097005 -2.0090 0.98904 -0.0020660 0.0033672
11449 0.010051 -1.9934 0.98859 0.00043888 0.0033802
11459 0.0086004 -2.0617 0.98982 -0.00085150 0.0033711
1146 0.010301 -1.9826 0.98817 -0.0020844 0.0033731
11468 0.011051 -1.9518 0.98604 -0.0041275 0.0033616
11469 0.010151 -1.9891 0.98842 -6.5639e-06 0.0033779
11475 0.0082504 -2.0799 0.98991 -0.0033486 0.0033619
11480 0.013201 -1.8736 0.97340 0.0062599 0.0034305
11484 0.0094505 -2.0204 0.98929 -0.0012179 0.0033692
11489 0.010201 -1.9869 0.98833 -0.0021171 0.0033691
11494 0.010201 -1.9869 0.98833 0.0016746 0.0033918
11497 0.011051 -1.9518 0.98604 0.00075656 0.0033891
11498 0.0099005 -2.0000 0.98881 -7.6105e-05 0.0033787
115 0.011701 -1.9267 0.98279 -0.0013753 0.0033730
1150 0.0083504 -2.0747 0.98989 -2.7513e-05 0.0033749
11500 0.0090505 -2.0394 0.98960 -0.0011660 0.0033683
11505 0.0094005 -2.0227 0.98933 -0.0011206 0.0033726
11506 0.0092005 -2.0322 0.98950 0.0013916 0.0033863
11507 0.010151 -1.9891 0.98842 0.0010299 0.0033863
11510 0.010601 -1.9700 0.98750 -0.0010588 0.0033765
11517 0.010501 -1.9742 0.98773 -0.0013772 0.0033785
11520 0.0094005 -2.0227 0.98933 -0.00040277 0.0033731
11531 0.010101 -1.9912 0.98850 -0.0021852 0.0033676
11532 0.0089504 -2.0443 0.98966 -0.00047233 0.0033705
11535 0.010151 -1.9891 0.98842 0.0012480 0.0033886
11536 0.010101 -1.9912 0.98850 -0.0011357 0.0033712
11537 0.0095505 -2.0158 0.98920 0.00079706 0.0033845
11539 0.0099005 -2.0000 0.98881 0.0029048 0.0033928
11542 0.0091005 -2.0370 0.98957 0.00090037 0.0033862
